"dmuiid","lmapunitiid","muiid","MLRARSYM","Count","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","areasymbol","areaname","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site","grpname"
165723,287542,287542,"139",12165,0.0357517462222615,0.0357517462222615,0.0357517462222615,100,"139",100,100,"Darien",323744,"OH055","Geauga County, Ohio","9n6k","Darien silt loam, bedrock substratum, 0 to 2 percent slopes",17.0635659284862,TRUE,85,"alfisols","aeric ochraqualfs","Fine-loamy, mixed, mesic Aeric Ochraqualfs","somewhat poorly",1,102,140,0,26.4199996948242,45.9800003051758,27.6,3.6,8.00000011920929,6.57999992370605,0,29.3328567504883,41.6457146780831,29.0214285714286,1.65928571266787,19.6999996900558,"none",30,0,"till, unspecified",NA,"till plain & moraine","no","no",50,"F139XY002OH","12-BEL Belmont, New York"
165724,287543,287543,"139",4116,0.012096521779764,0.012096521779764,0.012096521779764,100,"139",100,100,"Darien",323746,"OH055","Geauga County, Ohio","9n6l","Darien silt loam, bedrock substratum, 2 to 6 percent slopes",17.0665779433515,TRUE,100,"alfisols","aeric ochraqualfs","Fine-loamy, mixed, mesic Aeric Ochraqualfs","somewhat poorly",4,102,140,0,26.4199996948242,45.9800003051758,27.6,3.6,8.00000011920929,6.57999992370605,0,29.3328567504883,41.6457146780831,29.0214285714286,1.65928571266787,19.6999996900558,"none",30,0,"till, unspecified",NA,"till plain & moraine","no","no",50,"F139XY002OH","12-BEL Belmont, New York"
165737,287556,287556,"139",2965,0.00871384525680275,0.00871384525680275,0.00871384525680275,100,"139",100,100,"Geeburg",323776,"OH055","Geauga County, Ohio","9n70","Geeburg silt loam, 2 to 6 percent slopes",17.4420780123989,TRUE,85,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",4,76,250,0,10.8519997406006,47.6879989624023,41.46,1.2,6.8000001013279,6.09199991226196,0,7.08399978637695,45.0959991455078,47.82,0.653333333333333,14.5800001621246,"none",18,0,"till, unspecified",NA,"till plain & moraine","no","no",100,"F139XY002OH","12-BEL Belmont, New York"
165738,287557,287557,"139",634,0.00186326404479357,0.00186326404479357,0.00186326404479357,100,"139",100,100,"Geeburg",323778,"OH055","Geauga County, Ohio","9n71","Geeburg silt loam, 6 to 12 percent slopes",17.4729905985883,TRUE,85,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",9,76,250,0,10.8519997406006,47.6879989624023,41.46,1.2,6.8000001013279,6.09199991226196,0,7.08399978637695,45.0959991455078,47.82,0.653333333333333,14.5800001621246,"none",18,0,"till, unspecified",NA,"till plain & moraine","no","no",100,"F139XY002OH","12-BEL Belmont, New York"
165741,287560,287560,"139",38707,0.11375609050761,0.11375609050761,0.11375609050761,100,"139",100,100,"Holly",323783,"OH055","Geauga County, Ohio","9n74","Holly silt loam, frequently flooded",16.9692908970096,TRUE,85,"entisols","typic fluvaquents","Fine-loamy, mixed, nonacid, mesic Typic Fluvaquents","poorly",1,64,250,0,31.8079996490479,43.9520003509521,24.24,2.285,10.1899999082088,6.33799989700317,0,54.1426665496826,24.6506667836507,21.2066666666667,1.595,24.0299994647503,"flood",23,0,"alluvium","siltstone","flood plain","yes","no",25,"F139XY009OH","12-BEL Belmont, New York"
165741,1717817,1717817,"139",2111,0.00620402271066125,0.00620402271066125,0.00620402271066125,100,"139",100,100,"Holly",323783,"OH133","Portage County, Ohio","1vnjg","Holly silt loam, frequently flooded",17.557425160591,TRUE,85,"entisols","typic fluvaquents","Fine-loamy, mixed, nonacid, mesic Typic Fluvaquents","poorly",1,64,250,0,31.8079996490479,43.9520003509521,24.24,2.285,10.1899999082088,6.33799989700317,0,54.1426665496826,24.6506667836507,21.2066666666667,1.595,24.0299994647503,"flood",23,0,"alluvium","siltstone","flood plain","yes","no",25,"F139XY009OH","12-BEL Belmont, New York"
165742,287561,287561,"139",20243,0.0594921988308459,0.0594921988308459,0.0594921988308459,100,"139",100,100,"Haskins",323784,"OH055","Geauga County, Ohio","9n75","Haskins loam, 0 to 2 percent slopes",16.8702156094408,TRUE,85,"alfisols","aeric ochraqualfs","Fine-loamy, mixed, mesic Aeric Ochraqualfs","somewhat poorly",1,79,250,0,51.4799992370605,25.8000007629395,22.72,0.88,8.08000007271767,6.09199991226196,0,40.1126666259766,28.7306667073568,31.1566666666667,0.46,17.8199999630451,"none",18,0,"glaciolacustrine deposits & till, unspecified",NA,"lake plain & till plain","no","no",50,"F139XY002OH","12-BEL Belmont, New York"
165743,287562,287562,"139",26244,0.0771285514062501,0.0771285514062501,0.0771285514062501,100,"139",100,100,"Haskins",323785,"OH055","Geauga County, Ohio","9n76","Haskins loam, 2 to 6 percent slopes",16.8685512518014,TRUE,85,"alfisols","aeric ochraqualfs","Fine-loamy, mixed, mesic Aeric Ochraqualfs","somewhat poorly",4,79,250,0,51.4799992370605,25.8000007629395,22.72,0.88,8.08000007271767,6.09199991226196,0,40.1126666259766,28.7306667073568,31.1566666666667,0.46,17.8199999630451,"none",18,0,"glaciolacustrine deposits & till, unspecified",NA,"lake plain & till plain","no","no",50,"F139XY002OH","12-BEL Belmont, New York"
165744,287563,287563,"139",10806,0.0317577780252987,0.0317577780252987,0.0317577780252987,100,"139",100,100,"Jimtown",323786,"OH055","Geauga County, Ohio","9n77","Jimtown silt loam, 0 to 3 percent slopes",16.9546094811803,TRUE,85,"alfisols","aeric ochraqualfs","Fine-loamy, mixed, mesic Aeric Ochraqualfs","somewhat poorly",2,102,250,0,34.9699992370605,45.0600007629395,19.97,1.555,8.3800000846386,5.68400004386902,0,51.7539994812012,31.7793338521322,16.4666666666667,0.76533333470424,17.970000192523,"none",23,0,"outwash",NA,"terrace","no","no",50,"F139XY002OH","12-BEL Belmont, New York"
165745,287564,287564,"139",2657,0.00780866335491565,0.00780866335491565,0.00780866335491565,100,"139",100,100,"Lordstown",323787,"OH055","Geauga County, Ohio","9n78","Lordstown loam, 2 to 6 percent slopes",16.9395692378092,TRUE,85,"inceptisols","typic dystrochrepts","Coarse-loamy, mixed, mesic Typic Dystrochrepts","well",4,250,89,0,45.4000015258789,41.5999984741211,13,1.965,7.01999984681606,5.3520001411438,0,43.4865180454897,43.7325830781058,12.7808988764045,1.50561797752809,11.6999997422099,"none",13,0,"till, unspecified & cryoturbate & residuum","NA & sandstone and siltstone","hill","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
165746,287565,287565,"139",2058,0.00604826088988198,0.00604826088988198,0.00604826088988198,100,"139",100,100,"Lordstown",323788,"OH055","Geauga County, Ohio","9n79","Lordstown loam, 6 to 12 percent slopes",17.1142219296929,TRUE,85,"inceptisols","typic dystrochrepts","Coarse-loamy, mixed, mesic Typic Dystrochrepts","well",9,250,89,0,45.4000015258789,41.5999984741211,13,1.965,7.01999984681606,5.3520001411438,0,43.4865180454897,43.7325830781058,12.7808988764045,1.50561797752809,11.6999997422099,"none",13,0,"till, unspecified & cryoturbate & residuum","NA & sandstone and siltstone","hill","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
165747,287566,287566,"139",4021,0.0118173260632728,0.0118173260632728,0.0118173260632728,100,"139",100,100,"Lordstown",323789,"OH055","Geauga County, Ohio","9n7b","Lordstown-Rock outcrop complex, 12 to 18 percent slopes",17.1210747870365,TRUE,65,"inceptisols","typic dystrochrepts","Coarse-loamy, mixed, mesic Typic Dystrochrepts","well",15,250,71,0,45.4000015258789,41.5999984741211,13,2.075,6.64999984204769,5.3600001335144,0,51.0028180404448,36.377463649696,12.6197183098592,1.57746478873239,8.83999985456467,"none",15,0,"till, unspecified & cryoturbate & residuum","NA & sandstone and siltstone","hill","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
165747,287566,287566,"139",4021,0.0118173260632728,0.0118173260632728,0.0118173260632728,100,"139",100,100,"Rock outcrop",323790,"OH055","Geauga County, Ohio","9n7b","Lordstown-Rock outcrop complex, 12 to 18 percent slopes",17.1210747870365,TRUE,20,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"F139XY007OH","12-BEL Belmont, New York"
165748,287567,287567,"139",6286,0.0184739397248776,0.0184739397248776,0.0184739397248776,100,"139",100,100,"Rock outcrop",323792,"OH055","Geauga County, Ohio","9n7c","Lordstown-Rock outcrop complex, 18 to 70 percent slopes",17.2093058442599,TRUE,35,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"F139XY007OH","12-BEL Belmont, New York"
165748,1717849,1717849,"139",29,8.52281660867723e-05,8.52281660867723e-05,8.52281660867723e-05,100,"139",100,100,"Rock outcrop",323792,"OH133","Portage County, Ohio","1vnkh","Lordstown-Rock outcrop complex, 18 to 70 percent slopes",17.6314628864157,TRUE,35,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"F139XY007OH","12-BEL Belmont, New York"
165748,1717849,1717849,"139",29,8.52281660867723e-05,8.52281660867723e-05,8.52281660867723e-05,100,"139",100,100,"Lordstown",323791,"OH133","Portage County, Ohio","1vnkh","Lordstown-Rock outcrop complex, 18 to 70 percent slopes",17.6314628864157,TRUE,55,"inceptisols","typic dystrochrepts","Coarse-loamy, mixed, mesic Typic Dystrochrepts","well",44,250,71,0,45.4000015258789,41.5999984741211,13,2.075,6.64999984204769,5.3600001335144,0,51.0028180404448,36.377463649696,12.6197183098592,1.57746478873239,8.83999985456467,"none",15,0,"till, unspecified & cryoturbate & residuum","NA & sandstone and siltstone","hill","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
165748,287567,287567,"139",6286,0.0184739397248776,0.0184739397248776,0.0184739397248776,100,"139",100,100,"Lordstown",323791,"OH055","Geauga County, Ohio","9n7c","Lordstown-Rock outcrop complex, 18 to 70 percent slopes",17.2093058442599,TRUE,55,"inceptisols","typic dystrochrepts","Coarse-loamy, mixed, mesic Typic Dystrochrepts","well",44,250,71,0,45.4000015258789,41.5999984741211,13,2.075,6.64999984204769,5.3600001335144,0,51.0028180404448,36.377463649696,12.6197183098592,1.57746478873239,8.83999985456467,"none",15,0,"till, unspecified & cryoturbate & residuum","NA & sandstone and siltstone","hill","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
165749,287568,287568,"139",12279,0.0360867810820509,0.0360867810820509,0.0360867810820509,100,"139",100,100,"Loudonville",323793,"OH055","Geauga County, Ohio","9n7d","Loudonville silt loam, 2 to 6 percent slopes",17.0875274129445,TRUE,85,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",4,250,86,0,34.0800010681152,43.3199996948242,22.6,1.18999998569489,8.40000003576279,5.30000019073486,0,35.4697687015977,40.5069759280183,24.0232558139535,0.963953470074853,14.1599999070168,"none",20,0,"till, unspecified & till, unspecified & residuum & residuum","NA & sandstone, unspecified & siltstone, unspecified","hill","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
165750,287569,287569,"139",13351,0.0392372843249826,0.0392372843249826,0.0392372843249826,100,"139",100,100,"Loudonville",323794,"OH055","Geauga County, Ohio","9n7f","Loudonville silt loam, 6 to 12 percent slopes",17.0932441618851,TRUE,85,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",9,250,86,0,34.0800010681152,43.3199996948242,22.6,1.18999998569489,8.40000003576279,5.30000019073486,0,35.4697687015977,40.5069759280183,24.0232558139535,0.963953470074853,14.1599999070168,"none",20,0,"till, unspecified & till, unspecified & residuum & residuum","NA & sandstone, unspecified & siltstone, unspecified","hill","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
165756,287575,287575,"139",5964,0.0175276131910865,0.0175276131910865,0.0175276131910865,100,"139",100,100,"Mitiwanga",323800,"OH055","Geauga County, Ohio","9n7m","Mitiwanga silt loam, 0 to 3 percent slopes",17.0752032767359,TRUE,85,"alfisols","aeric ochraqualfs","Fine-loamy, mixed, mesic Aeric Ochraqualfs","somewhat poorly",2,250,79,0,21.5939998245239,53.0459992980957,25.36,1.785,8.42000010609627,5.39200010299683,0,20.0911391294455,53.0291134798074,26.879746835443,1.40506329113924,12.7700002789497,"none",23,0,"till, unspecified & residuum","NA & sandstone, unspecified","till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
165757,1717852,1717852,"139",796,0.00233936621396796,0.00233936621396796,0.00233936621396796,100,"139",100,100,"Orrville",323801,"OH133","Portage County, Ohio","1vnkl","Orrville silt loam, frequently flooded",17.5192156389131,TRUE,85,"entisols","aeric fluvaquents","Fine-loamy, mixed, nonacid, mesic Aeric Fluvaquents","somewhat poorly",1,250,250,0,22.9199996948242,54.4300003051758,22.65,1.425,8.95000010728836,5.92000007629395,0,44.8913330841064,34.6353335825602,20.4733333333333,0.71466666807731,22.3999999687076,"flood",15,0,"alluvium","sandstone","flood plain","no","no",50,"F139XY008OH","12-BEL Belmont, New York"
165757,287576,287576,"139",32840,0.0965135508375725,0.0965135508375725,0.0965135508375725,100,"139",100,100,"Orrville",323801,"OH055","Geauga County, Ohio","9n7n","Orrville silt loam, frequently flooded",17.1883137883571,TRUE,85,"entisols","aeric fluvaquents","Fine-loamy, mixed, nonacid, mesic Aeric Fluvaquents","somewhat poorly",1,250,250,0,22.9199996948242,54.4300003051758,22.65,1.425,8.95000010728836,5.92000007629395,0,44.8913330841064,34.6353335825602,20.4733333333333,0.71466666807731,22.3999999687076,"flood",15,0,"alluvium","sandstone","flood plain","no","no",50,"F139XY008OH","12-BEL Belmont, New York"
165758,287577,287577,"139",9327,0.0274111415548733,0.0274111415548733,0.0274111415548733,100,"139",100,100,"Oshtemo",323802,"OH055","Geauga County, Ohio","9n7p","Oshtemo sandy loam, 2 to 6 percent slopes",17.2173908867994,TRUE,100,"alfisols","typic hapludalfs","Coarse-loamy, mixed, mesic Typic Hapludalfs","well",4,132,250,0,65.0539991760254,23.5460008239746,11.4,0.94,7.30999979376793,5.80000019073486,0,71.8059988911947,16.1473339970907,12.0466666666667,0.48,18.5199997387826,"none",0,0,"outwash",NA,"terrace","no","no",250,"F139XY003OH","12-BEL Belmont, New York"
165759,287578,287578,"139",1591,0.00467579352565706,0.00467579352565706,0.00467579352565706,100,"139",100,100,"Oshtemo",323803,"OH055","Geauga County, Ohio","9n7q","Oshtemo sandy loam, 6 to 12 percent slopes",17.1525238619744,TRUE,100,"alfisols","typic hapludalfs","Coarse-loamy, mixed, mesic Typic Hapludalfs","well",9,163,250,0,65.0539991760254,23.5460008239746,11.4,0.94,7.30999979376793,5.80000019073486,0,70.7379987080892,16.9153339513143,12.3466666666667,0.48,19.5999998152256,"none",0,0,"outwash",NA,"terrace","no","no",250,"F139XY003OH","12-BEL Belmont, New York"
165760,287579,287579,"139",2651,0.00779102994124253,0.00779102994124253,0.00779102994124253,100,"139",100,100,"Pits",323804,"OH055","Geauga County, Ohio","9n7r","Pits, gravel",17.1774087241801,TRUE,100,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,NA,"12-BEL Belmont, New York"
165761,287580,287580,"139",2099,0.006168755883315,0.006168755883315,0.006168755883315,100,"139",100,100,"Pits",323805,"OH055","Geauga County, Ohio","9n7s","Pits, quarry",16.8104063373,TRUE,100,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,NA,"12-BEL Belmont, New York"
165766,287585,287585,"139",24307,0.0714358976921094,0.0714358976921094,0.0714358976921094,100,"139",100,100,"Rawson",323810,"OH055","Geauga County, Ohio","9n7y","Rawson silt loam, 2 to 6 percent slopes",16.8706114523334,TRUE,85,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","moderately well",4,71,250,0,45.9599992370605,36.1500007629395,17.89,1.775,9.46000012755394,6.00800007820129,0,32.6119996388753,37.1746670277913,30.2133333333333,0.802000001569589,20.3000002577901,"none",41,0,"outwash & outwash & lacustrine deposits & till, unspecified",NA,"hill","no","no",100,"F139XY002OH","12-BEL Belmont, New York"
165775,1717854,1717854,"139",736,0.0021630320772367,0.0021630320772367,0.0021630320772367,100,"139",100,100,"Tioga",323819,"OH133","Portage County, Ohio","1vnkn","Tioga loam, frequently flooded",17.6744607116865,TRUE,85,"inceptisols","dystric fluventic eutrochrepts","Coarse-loamy, mixed, mesic Dystric Fluventic Eutrochrepts","well",1,250,250,0,53.8499984741211,34.6500015258789,11.5,2.25,8.0000001937151,6.19999980926514,0,69.8899974568685,19.8433344650269,10.2666666666667,1.08333333333333,19.7800001651049,"flood",25,0,"alluvium",NA,"flood plain","no","no",250,"F139XY008OH","12-BEL Belmont, New York"
165775,287594,287594,"139",9991,0.0293625726680325,0.0293625726680325,0.0293625726680325,100,"139",100,100,"Tioga",323819,"OH055","Geauga County, Ohio","9n87","Tioga loam, frequently flooded",17.4564001403906,TRUE,85,"inceptisols","dystric fluventic eutrochrepts","Coarse-loamy, mixed, mesic Dystric Fluventic Eutrochrepts","well",1,250,250,0,53.8499984741211,34.6500015258789,11.5,2.25,8.0000001937151,6.19999980926514,0,69.8899974568685,19.8433344650269,10.2666666666667,1.08333333333333,19.7800001651049,"flood",25,0,"alluvium",NA,"flood plain","no","no",250,"F139XY008OH","12-BEL Belmont, New York"
165776,1717855,1717855,"139",820,0.00240989986866046,0.00240989986866046,0.00240989986866046,100,"139",100,100,"Udorthents",323820,"OH133","Portage County, Ohio","1vnkp","Udorthents, loamy",17.9099661734046,TRUE,100,"entisols","typic udorthents","Loamy, mixed, nonacid, mesic Typic Udorthents",NA,5,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,NA,"12-BEL Belmont, New York"
165776,287595,287595,"139",6824,0.0200550691509012,0.0200550691509012,0.0200550691509012,100,"139",100,100,"Udorthents",323820,"OH055","Geauga County, Ohio","9n88","Udorthents, loamy",17.175355424076,TRUE,100,"entisols","typic udorthents","Loamy, mixed, nonacid, mesic Typic Udorthents",NA,5,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,NA,"12-BEL Belmont, New York"
165777,287596,287596,"139",1520,0.00446713146385841,0.00446713146385841,0.00446713146385841,100,"139",100,100,"Urban land",323821,"OH055","Geauga County, Ohio","9n89","Urban land",17.0134321865283,TRUE,100,NA,NA,NA,NA,3,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,NA,"12-BEL Belmont, New York"
165778,287597,287597,"139",3626,0.0106564596631254,0.0106564596631254,0.0106564596631254,100,"139",100,100,"Wabasha",323822,"OH055","Geauga County, Ohio","9n8b","Wabasha silty clay loam, ponded",17.2502200226066,TRUE,85,"entisols","mollic fluvaquents","Fine, illitic, nonacid, mesic Mollic Fluvaquents","very poorly",1,20,250,0,10.7,45.8,43.5,2.25,7.80000016093254,7,0,7.64133328755697,46.7919998168945,45.5666666666667,1.15399999856949,22.1600004136562,"flood",20,0,"alluvium",NA,"flood plain","yes","no",0,"F139XY009OH","12-BEL Belmont, New York"
165781,287600,287600,"139",967,0.00284191850365203,0.00284191850365203,0.00284191850365203,100,"139",100,100,"Wallkill",323825,"OH055","Geauga County, Ohio","9n8f","Wallkill silt loam, ponded",17.0204423334384,TRUE,85,"entisols","thapto-histic fluvaquents","Fine-loamy, mixed, nonacid, mesic Thapto-Histic Fluvaquents","very poorly",1,250,250,0,26.5879996490479,53.3120010375977,20.1,4.8,9.18000018596649,6.5,0,10.2653331756592,20.5813337198893,7.82,47.76,47.4200007915497,"flood",160,0,"alluvium & organic, herbaceous material",NA,"flood plain","yes","no",0,"F139XY009OH","12-BEL Belmont, New York"
165782,287601,287601,"139",954,0.00280371277402692,0.00280371277402692,0.00280371277402692,100,"139",100,100,"Willette",323826,"OH055","Geauga County, Ohio","9n8g","Willette muck, ponded",17.2195393744255,TRUE,85,"histosols","terric medisaprists","Clayey, illitic, euic, mesic Terric Medisaprists","very poorly",1,56,250,0,0,0,0,79.5,20.0000002980232,6.69999980926514,0,3.32133345286051,28.0120004781087,31.3333333333333,30.4633333333333,35.5600003898144,"flood",56,0,"organic, unspecified & glaciolacustrine deposits",NA,"bog","yes","no",0,"F139XY009OH","12-BEL Belmont, New York"
