"dmuiid","MLRA","LRU","compname","coiid","areasymbol","areaname","lmapunitiid","muiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site","grpname"
144091,"97","97A","Cohoctah",895002,"MI159","Van Buren County, Michigan",186324,186324,"67wg","Sloan loam",17.251610251461,FALSE,12,"mollisols","fluvaquentic haplaquolls","Coarse-loamy, mixed, mesic Fluvaquentic Haplaquolls","poorly",1,250,250,0,64.3000005086263,23.8666667938232,11.8333333333333,3.5,8.33333333333333,7.39999993642171,0,62.9909092296254,25.4181818528609,11.5909090909091,1.5,24.2727268825878,"flood",25,0,NA,NA,"flood plain","yes","no",25,"F097XA027MI","12-GRR Grand Rapids, Michigan"
144092,"97","97A","Covert",268160,"MI159","Van Buren County, Michigan",186325,186325,"67wh","Covert sand, 0 to 4 percent slopes",17.1054241829287,TRUE,100,"spodosols","oxyaquic haplorthods","Sandy, mixed, mesic Oxyaquic Haplorthods","moderately well",2,250,250,0,92.0999984741211,1.89999997615814,6,0.948000004291534,3.69999997317791,5.52400009155273,0,92.7099984741211,1.69666664282481,5.59333333333333,0.482666668097178,10.0899999029934,"none",0,0,"outwash",NA,"lake plain","no","no",100,"F097XA006MI","12-GRR Grand Rapids, Michigan"
144093,"97","97A","Capac",895006,"MI159","Van Buren County, Michigan",186326,186326,"67wj","Selfridge loamy sand, 0 to 3 percent slopes",17.1892997477387,FALSE,4,"alfisols","aeric ochraqualfs","Fine-loamy, mixed, mesic Aeric Ochraqualfs","somewhat poorly",3,20,250,0,36.3249998092651,37.6750001907349,26,1.1875,8.49999990314245,6.5,0,37.2505046574756,37.4717175647466,25.2777777777778,0.628787878787879,24.6060601689599,"none",20,0,NA,NA,NA,"no","no",50,"F097XA022MI","12-GRR Grand Rapids, Michigan"
144093,"97","97A","Selfridge",268161,"MI159","Van Buren County, Michigan",186326,186326,"67wj","Selfridge loamy sand, 0 to 3 percent slopes",17.1892997477387,TRUE,92,"alfisols","aquic arenic hapludalfs","Loamy, mixed, mesic Aquic Arenic Hapludalfs","somewhat poorly",2,89,250,0,85.3799987792969,6.11999998092651,8.5,1.3,5.10000005364418,6.69999980926514,0,58.2773319753011,24.3293336391449,17.3933333333333,0.6,16.129999987781,"none",30,0,"glaciofluvial deposits & till, ablation",NA,"till plain","no","no",50,"F097XA012MI","12-GRR Grand Rapids, Michigan"
144093,"97","97A","Belleville",895005,"MI159","Van Buren County, Michigan",186326,186326,"67wj","Selfridge loamy sand, 0 to 3 percent slopes",17.1892997477387,FALSE,4,"mollisols","typic haplaquolls","Sandy over loamy, mixed, mesic Typic Haplaquolls","poorly",1,81,250,0,88.1444435119629,4.66111109654109,7.19444444444444,2.68055555555556,4.58333326710595,7,0,70.473398218014,14.6399014653831,14.8866995073892,1.11206896551724,17.2093595446918,"none",28,0,NA,NA,"depression","yes","no",25,"F097XA008MI","12-GRR Grand Rapids, Michigan"
144094,"97","97A","Kingsville",268164,"MI159","Van Buren County, Michigan",186327,186327,"67wk","Pipestone-Kingsville complex, 0 to 3 percent slopes",17.1250355623657,TRUE,40,"entisols","mollic psammaquents","Mixed, mesic Mollic Psammaquents","poorly",1,250,250,0,88.1800003051758,4.81999990940094,7,1.95,5.20000003278255,5.65999994277954,0,90.6199990844727,2.87333328723907,6.50666666666667,0.816666666666667,13.7199999392033,"none",20,0,"glaciolacustrine deposits",NA,"outwash plain","yes","no",25,"F097XA008MI","12-GRR Grand Rapids, Michigan"
144094,"97","97A","Pipestone",268163,"MI159","Van Buren County, Michigan",186327,186327,"67wk","Pipestone-Kingsville complex, 0 to 3 percent slopes",17.1250355623657,TRUE,60,"spodosols","typic endoaquods","Sandy, mixed, mesic Typic Endoaquods","somewhat poorly",2,250,250,0,91.6999969482422,1.29999995231628,7,2.025,4.23000003397465,5.87200012207031,0,91.6999969482422,1.29999995231628,7,0.948333333333333,10.5499998927116,"none",23,0,"outwash",NA,"outwash plain","no","yes",50,"F097XA006MI","12-GRR Grand Rapids, Michigan"
144096,"97","97A","Riddles",895007,"MI159","Van Buren County, Michigan",186330,186330,"67wn","Metea loamy fine sand, 1 to 6 percent slopes",17.3927911032492,FALSE,4,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",4,43,250,0,50.0840003967285,28.6660000991821,21.25,0.765,7.70000010728836,6.33799989700317,0,48.3639994812012,25.8593332036336,25.7766666666667,0.385666667024295,21.2600004673004,"none",0,0,NA,NA,NA,"no","no",250,"F097XA018MI","12-GRR Grand Rapids, Michigan"
144096,"97","97A","Metea",268166,"MI159","Van Buren County, Michigan",186330,186330,"67wn","Metea loamy fine sand, 1 to 6 percent slopes",17.3927911032492,TRUE,96,"alfisols","arenic hapludalfs","Loamy, mixed, mesic Arenic Hapludalfs","well",4,91,250,0,88.7999992370605,3.94999992847443,7.25,0.75,5.25000002235174,6.5,0,62.7786667378743,21.9279993836085,15.2933333333333,0.416666666666667,15.6600000187755,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"F097XA004MI","12-GRR Grand Rapids, Michigan"
144097,"97","97A","Metea",268167,"MI159","Van Buren County, Michigan",186331,186331,"67wp","Metea loamy fine sand, 6 to 12 percent slopes",17.4415644131657,TRUE,95,"alfisols","arenic hapludalfs","Loamy, mixed, mesic Arenic Hapludalfs","well",9,91,250,0,88.7999992370605,3.94999992847443,7.25,0.75,5.25000002235174,6.5,0,62.7786667378743,21.9279993836085,15.2933333333333,0.416666666666667,15.6600000187755,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"F097XA004MI","12-GRR Grand Rapids, Michigan"
144097,"97","97A","Riddles",895008,"MI159","Van Buren County, Michigan",186331,186331,"67wp","Metea loamy fine sand, 6 to 12 percent slopes",17.4415644131657,FALSE,5,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",9,43,250,0,50.0840003967285,28.6660000991821,21.25,0.765,7.70000010728836,6.31999988555908,0,48.3639994812012,25.8593332036336,25.7766666666667,0.385666667024295,21.2600004673004,"none",0,0,NA,NA,NA,"no","no",250,"F097XA018MI","12-GRR Grand Rapids, Michigan"
144098,"97","97A","Kingsville",268168,"MI159","Van Buren County, Michigan",186332,186332,"67wq","Kingsville loamy sand",17.2708038523627,TRUE,100,"entisols","mollic psammaquents","Mixed, mesic Mollic Psammaquents","poorly",1,250,250,0,88.1800003051758,4.81999990940094,7,1.95,5.20000003278255,5.65999994277954,0,90.6199990844727,2.87333328723907,6.50666666666667,0.816666666666667,13.7199999392033,"none",20,0,"glaciolacustrine deposits",NA,"outwash plain","yes","no",25,"F097XA008MI","12-GRR Grand Rapids, Michigan"
144099,"97","97A","Riddles",268169,"MI159","Van Buren County, Michigan",186333,186333,"67wr","Riddles sandy loam, 1 to 6 percent slopes",17.4730452665538,TRUE,93,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",4,43,250,0,50.0840003967285,28.6660000991821,21.25,0.765,7.70000010728836,6.33799989700317,0,48.3639994812012,25.8593332036336,25.7766666666667,0.385666667024295,21.2600004673004,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"F097XA018MI","12-GRR Grand Rapids, Michigan"
144099,"97","97A","Metea",895009,"MI159","Van Buren County, Michigan",186333,186333,"67wr","Riddles sandy loam, 1 to 6 percent slopes",17.4730452665538,FALSE,7,"alfisols","arenic hapludalfs","Loamy, mixed, mesic Arenic Hapludalfs","well",4,91,250,0,88.7999992370605,3.94999992847443,7.25,0.75,5.25000002235174,6.5,0,62.7786667378743,21.9279993836085,15.2933333333333,0.416666666666667,15.6600000187755,"none",0,0,NA,NA,NA,"no","no",250,"F097XA004MI","12-GRR Grand Rapids, Michigan"
144100,"97","97A","Metea",895010,"MI159","Van Buren County, Michigan",186334,186334,"67ws","Riddles sandy loam, 6 to 12 percent slopes",17.4343018123599,FALSE,7,"alfisols","arenic hapludalfs","Loamy, mixed, mesic Arenic Hapludalfs","well",9,91,250,0,88.7999992370605,3.94999992847443,7.25,0.75,5.25000002235174,6.5,0,62.7786667378743,21.9279993836085,15.2933333333333,0.416666666666667,15.6600000187755,"none",0,0,NA,NA,NA,"no","no",250,"F097XA004MI","12-GRR Grand Rapids, Michigan"
144100,"97","97A","Riddles",268170,"MI159","Van Buren County, Michigan",186334,186334,"67ws","Riddles sandy loam, 6 to 12 percent slopes",17.4343018123599,TRUE,93,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",9,43,250,0,50.0840003967285,28.6660000991821,21.25,0.765,7.70000010728836,6.31999988555908,0,48.3639994812012,25.8593332036336,25.7766666666667,0.385666667024295,21.2600004673004,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"F097XA018MI","12-GRR Grand Rapids, Michigan"
144101,"97","97A","Riddles",268171,"MI159","Van Buren County, Michigan",186335,186335,"67wt","Riddles sandy loam, 12 to 18 percent slopes",17.4163843358972,TRUE,100,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",15,43,250,0,50.0840003967285,28.6660000991821,21.25,0.765,7.70000010728836,6.31999988555908,0,48.3639994812012,25.8593332036336,25.7766666666667,0.385666667024295,21.2600004673004,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
144102,"97","97A","Riddles",268172,"MI159","Van Buren County, Michigan",186336,186336,"67wv","Riddles sandy loam, 18 to 25 percent slopes",17.4622139095031,TRUE,100,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",22,43,250,0,50.0840003967285,28.6660000991821,21.25,0.765,7.70000010728836,6.31999988555908,0,48.3639994812012,25.8593332036336,25.7766666666667,0.385666667024295,21.2600004673004,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
144105,"97","97A","Pewamo",268176,"MI159","Van Buren County, Michigan",186339,186339,"67wy","Pewamo silty clay loam",17.3220474824215,TRUE,100,"mollisols","typic argiaquolls","Fine, mixed, mesic Typic Argiaquolls","poorly",1,91,250,0,11.9777779579163,49.0222214592828,39,3.06944444444444,9.1666665342119,6.69999980926514,0,16.2370889780107,44.5234738381256,39.2394366197183,1.20305164319249,25.1830981021196,"none",28,0,"till, unspecified",NA,"depression & till plain","yes","no",25,"F097XA023MI","12-GRR Grand Rapids, Michigan"
144106,"97","97A","Belleville",268177,"MI159","Van Buren County, Michigan",186340,186340,"67wz","Belleville loamy sand",17.3175409801983,TRUE,100,"mollisols","typic haplaquolls","Sandy over loamy, mixed, mesic Typic Haplaquolls","poorly",1,81,250,0,88.1444435119629,4.66111109654109,7.19444444444444,2.68055555555556,4.58333326710595,7,0,70.473398218014,14.6399014653831,14.8866995073892,1.11206896551724,17.2093595446918,"none",28,0,"glaciofluvial deposits & till, unspecified",NA,"till plain & depression","yes","no",25,"F097XA008MI","12-GRR Grand Rapids, Michigan"
144107,"97","97A","Udipsamments",268178,"MI159","Van Buren County, Michigan",186341,186341,"67x0","Udipsamments and Udorthents, 0 to 4 percent slopes",17.3694265016478,TRUE,51,"entisols",NA,"Udipsamments","excessively",2,250,250,0,93.5999984741211,1.39999997615814,5,0.75,3.50000001490116,5.80000019073486,0,93.5999984741211,1.39999997615814,5,0.75,10.5000000447035,"none",0,0,"drift",NA,"outwash plain","no","no",250,"F097XA004MI","12-GRR Grand Rapids, Michigan"
144107,"97","97A","Udorthents",268179,"MI159","Van Buren County, Michigan",186341,186341,"67x0","Udipsamments and Udorthents, 0 to 4 percent slopes",17.3694265016478,TRUE,49,"entisols",NA,"Udorthents","well",2,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"drift",NA,"flat","no","no",250,NA,"12-GRR Grand Rapids, Michigan"
144108,"97","97A","Pits",268180,"MI159","Van Buren County, Michigan",186342,186342,"67x1","Pits",17.4950021292493,TRUE,100,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,NA,"12-GRR Grand Rapids, Michigan"
144109,"97","97A","Urban land",268181,"MI159","Van Buren County, Michigan",186343,186343,"67x2","Urban land-Coloma complex, 0 to 6 percent slopes",17.4528195440738,TRUE,65,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,NA,"12-GRR Grand Rapids, Michigan"
144109,"97","97A","Oshtemo",895014,"MI159","Van Buren County, Michigan",186343,186343,"67x2","Urban land-Coloma complex, 0 to 6 percent slopes",17.4528195440738,FALSE,5,"alfisols","typic hapludalfs","Coarse-loamy, mixed, mesic Typic Hapludalfs","well",3,107,250,0,68.8307694655198,23.6307692894569,7.53846153846154,1.63461538461538,6.61538438155101,5.80000019073486,0,72.2224891334059,16.7224884592175,11.055023923445,0.594497607655502,18.9545449667107,"none",0,0,NA,NA,NA,"no","no",250,"F097XA018MI","12-GRR Grand Rapids, Michigan"
144109,"97","97A","Coloma",268182,"MI159","Van Buren County, Michigan",186343,186343,"67x2","Urban land-Coloma complex, 0 to 6 percent slopes",17.4528195440738,TRUE,30,"entisols","argic udipsamments","Mixed, mesic Argic Udipsamments","excessively",3,250,250,0,90.6999994913737,3.96666677792867,5.33333333333333,0.583333333333333,4.66666681071123,6.5,0,91.8108993096374,2.46398106683487,5.72511848341232,0.368483412322275,12.312796484167,"none",0,0,"drift & outwash",NA,"till plain","no","no",250,"F097XA004MI","12-GRR Grand Rapids, Michigan"
144110,"97","97A","Brems",268184,"MI159","Van Buren County, Michigan",186344,186344,"67x3","Urban land-Brems complex, 0 to 4 percent slopes",17.3355756154562,TRUE,20,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","moderately well",2,250,250,0,94.5999984741211,1.39999997615814,4,0.5,3.7499999627471,5.80000019073486,0,94.5999984741211,1.39999997615814,4,0.333333333333333,10.7499999925494,"none",0,0,"outwash",NA,"outwash plain","no","no",100,"F097XA012MI","12-GRR Grand Rapids, Michigan"
144110,"97","97A","Urban land",268183,"MI159","Van Buren County, Michigan",186344,186344,"67x3","Urban land-Brems complex, 0 to 4 percent slopes",17.3355756154562,TRUE,80,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,NA,"12-GRR Grand Rapids, Michigan"
144111,"97","97A","Houghton",895016,"MI159","Van Buren County, Michigan",186345,186345,"67x4","Algansee-Cohoctah complex",17.2584476152861,FALSE,15,"histosols","typic medisaprists","Euic, mesic Typic Medisaprists","very poorly",1,250,250,0,0,0,0,82.9,20.0000002980232,7,0,0,0,0,85.9666666666667,60.0000008940697,"none",152,0,"organic, herbaceous material",NA,"depression","yes","no",0,"F097XA030MI","12-GRR Grand Rapids, Michigan"
144111,"97","97A","Cohoctah",268186,"MI159","Van Buren County, Michigan",186345,186345,"67x4","Algansee-Cohoctah complex",17.2584476152861,TRUE,40,"mollisols","fluvaquentic haplaquolls","Coarse-loamy, mixed, mesic Fluvaquentic Haplaquolls","poorly",1,250,250,0,64.3000005086263,23.8666667938232,11.8333333333333,3.5,8.33333333333333,7.39999993642171,0,62.9909092296254,25.4181818528609,11.5909090909091,1.5,24.2727268825878,"flood",25,0,"alluvium",NA,"flood plain","yes","no",25,"F097XA027MI","12-GRR Grand Rapids, Michigan"
144111,"97","97A","Algansee",268185,"MI159","Van Buren County, Michigan",186345,186345,"67x4","Algansee-Cohoctah complex",17.2584476152861,TRUE,45,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","somewhat poorly",1,250,250,0,84.7292659108232,7.22195118229564,8.04878048780488,0.853658536585366,4.54878036568805,6.69999980926514,0,88.9638269302693,3.37659570004078,7.65957446808511,0.425531914893617,12.4787231075003,"flood",18,0,"alluvium",NA,"flood plain","yes","no",25,"F097XA027MI","12-GRR Grand Rapids, Michigan"
144112,"97","97A","Water",268187,"MI159","Van Buren County, Michigan",186354,186354,"67xf","Water",17.5057743678409,TRUE,100,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"Water","12-GRR Grand Rapids, Michigan"
144846,"97","97A","Selfridge",867978,"MI081","Kent County, Michigan",187128,187128,"68qd","Oakville fine sand, moderately wet, 0 to 4 percent slopes",16.8177901286695,FALSE,5,"alfisols","aquic arenic hapludalfs","Loamy, mixed, mesic Aquic Arenic Hapludalfs","somewhat poorly",2,76,250,0,82.5,9,8.5,1.3,5.30000001192093,6.5,0,58.4840009562175,23.5359992980957,17.98,0.6,17.9799997508526,"none",30,0,"glaciofluvial deposits & till, unspecified",NA,"till plain & moraine & flat & flat","no","no",50,"F097XA012MI","12-GRR Grand Rapids, Michigan"
144846,"97","97A","Oakville",269345,"MI081","Kent County, Michigan",187128,187128,"68qd","Oakville fine sand, moderately wet, 0 to 4 percent slopes",16.8177901286695,TRUE,90,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","moderately well",2,250,250,0,94.4000015258789,0.600000023841858,5,0.55,3.64999998360872,6.19999980926514,0,94.4000015258789,0.600000023841858,5,0.35,10.1699999347329,"none",0,0,"outwash & drift",NA,"outwash plain","no","no",100,"F097XA012MI","12-GRR Grand Rapids, Michigan"
144846,"97","97A","Thetford",867977,"MI081","Kent County, Michigan",187128,187128,"68qd","Oakville fine sand, moderately wet, 0 to 4 percent slopes",16.8177901286695,FALSE,5,"alfisols","psammaquentic hapludalfs","Sandy, mixed, mesic Psammaquentic Hapludalfs","somewhat poorly",2,250,250,0,87.5493485091569,3.95064931720882,8.5,0.922077922077922,4.64935079700761,6.5,0,86.3873618225759,4.09458495563548,9.51805054151625,0.436823104693141,11.5884478301455,"none",23,0,"drift",NA,"flat & outwash plain","no","no",50,"F097XA012MI","12-GRR Grand Rapids, Michigan"
144847,"97","97A","Covert",269346,"MI081","Kent County, Michigan",187143,187143,"68qw","Covert sand, 0 to 4 percent slopes",16.7848437392869,TRUE,94,"spodosols","oxyaquic haplorthods","Sandy, mixed, mesic Oxyaquic Haplorthods","moderately well",2,250,250,0,92.0999984741211,1.89999997615814,6,0.625,3.64999998360872,5.7800000667572,0,92.9599984741211,1.61333330949148,5.42666666666667,0.375,9.78999987244606,"none",0,0,"drift",NA,"outwash plain","no","no",100,"F097XA006MI","12-GRR Grand Rapids, Michigan"
144847,"97","97A","Granby",867979,"MI081","Kent County, Michigan",187143,187143,"68qw","Covert sand, 0 to 4 percent slopes",16.7848437392869,FALSE,2,"mollisols","typic haplaquolls","Sandy, mixed, mesic Typic Haplaquolls","poorly",1,250,250,0,84.9000015258789,6.59999990463257,8.5,2.875,4.88888898657428,6.5,0,86.5336254069899,5.62358070408934,7.84279475982533,1.07532751091703,13.3034938173653,"none",28,0,"drift",NA,"glacial drainage channel & outwash plain & depression & depression","yes","no",25,"F097XA008MI","12-GRR Grand Rapids, Michigan"
144847,"97","97A","Pipestone",867981,"MI081","Kent County, Michigan",187143,187143,"68qw","Covert sand, 0 to 4 percent slopes",16.7848437392869,FALSE,2,"spodosols","typic endoaquods","Sandy, mixed, mesic Typic Endoaquods","somewhat poorly",2,250,250,0,91.0999984741211,1.89999997615814,7,1.99,4.20000001788139,5.90000009536743,0,91.0999984741211,1.89999997615814,7,0.903333333333333,10.4199998788536,"none",20,0,"drift",NA,"outwash plain & lake plain & till plain & flat & flat & flat","no","yes",50,"F097XA006MI","12-GRR Grand Rapids, Michigan"
144847,"97","97A","Grattan",867980,"MI081","Kent County, Michigan",187143,187143,"68qw","Covert sand, 0 to 4 percent slopes",16.7848437392869,FALSE,2,"spodosols","entic haplorthods","Sandy, mixed, mesic Entic Haplorthods","excessively",3,250,250,0,93.5999984741211,1.39999997615814,5,1.125,3.84999994188547,5.80000019073486,0,93.5999984741211,1.39999997615814,5,0.645,9.77999993786216,"none",15,0,"drift",NA,"outwash plain & till plain & moraine & knoll & knoll & knoll","no","no",250,"F097XA004MI","12-GRR Grand Rapids, Michigan"
