"Series","ES","dmuiid","MLRA","LRU","coiid","areasymbol","areaname","lmapunitiid","muiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname","Site111"
"bedrock outcrop",NA,129044,"114A",NA,1370031,"OH165","Warren County, Ohio",171361,171361,"5r9s","Hickory clay loam, 12 to 18 percent slopes, severely eroded",19.5218693411834,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-IND Indianapolis, Indiana",NA
"bedrock outcrop",NA,129220,"114A",NA,1308255,"OH071","Highland County, Ohio",1420393,1420393,"1jp14","Cincinnati silt loam, 12 to 18 percent slopes, moderately eroded",19.0741913430118,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"12-IND Indianapolis, Indiana",NA
"bedrock outcrop",NA,129222,"114A",NA,1308261,"OH071","Highland County, Ohio",1420395,1420395,"1jp16","Colyer-Trappist complex, 12 to 18 percent slopes, moderately eroded",19.1544552822502,FALSE,10,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"6-OWN Owensboro, Kentucky",NA
"bedrock outcrop",NA,129224,"114A",NA,1308267,"OH071","Highland County, Ohio",1420397,1420397,"1jp18","Colyer-Trappist complex, 35 to 50 percent slopes",19.1004503952612,FALSE,2,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"6-OWN Owensboro, Kentucky",NA
"bedrock outcrop",NA,129305,"114A",NA,1308680,"OH071","Highland County, Ohio",1420478,1420478,"1jp3w","Milton silt loam, 12 to 18 percent slopes, moderately eroded",19.0055129062312,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"12-IND Indianapolis, Indiana",NA
"bedrock outcrop",NA,129323,"114A",NA,1308760,"OH071","Highland County, Ohio",1420496,1420496,"1jp4g","Opequon silt loam, 6 to 18 percent slopes, moderately eroded",19.1642777306762,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"6-OWN Owensboro, Kentucky",NA
"bedrock outcrop",NA,129330,"114A",NA,1308792,"OH071","Highland County, Ohio",1420503,1420503,"1jp4p","Otwell silt loam, 12 to 18 percent slopes, moderately eroded",19.0600284143373,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"12-IND Indianapolis, Indiana",NA
"bedrock outcrop",NA,129332,"114A",NA,1308800,"OH071","Highland County, Ohio",1420505,1420505,"1jp4r","Otwell silt loam, 25 to 35 percent slopes",19.0462806795121,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"12-IND Indianapolis, Indiana",NA
"bedrock outcrop",NA,129344,"114A",NA,1308862,"OH015","Brown County, Ohio",1585749,1585749,"1q736","Rossmoyne silty clay loam, 6 to 12 percent slopes, severely eroded",19.0960164741946,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"12-IND Indianapolis, Indiana",NA
"bedrock outcrop",NA,129344,"114A",NA,1308862,"OH071","Highland County, Ohio",1420517,1420517,"1jp54","Rossmoyne silty clay loam, 6 to 12 percent slopes, severely eroded",19.0960164741946,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"12-IND Indianapolis, Indiana",NA
"bedrock outcrop",NA,129359,"114A",NA,1308920,"OH071","Highland County, Ohio",1420532,1420532,"1jp5m","Trappist-Muse silt loams, 12 to 18 percent slopes, moderately eroded",19.1094597852066,FALSE,2,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"6-OWN Owensboro, Kentucky",NA
"Belknap","F114AY203IN",124765,"114A",NA,244330,"IN119","Owen County, Indiana",165898,165898,"5kmk","Belknap silt loam, 0 to 2 percent slopes, frequently flooded, very brief duration",19.6270229691032,TRUE,75,"inceptisols","typic endoaquepts","Coarse-silty, mixed, active, acid, mesic Typic Endoaquepts","somewhat poorly",0.5,250,250,2,11.04,73.98,14.98,2.48,11.5000002086163,5.5940000629425,2,17.6066666666667,67.9066666666667,14.4866666666667,1.10833333333333,33.8800002932549,"flood",33,0,"alluvium",NA,"flood plain","no","no",50,"6-OWN Owensboro, Kentucky","F111DY003IN"
"Belknap","F114AY203IN",124765,"114A",NA,290072,"IN119","Owen County, Indiana",165898,165898,"5kmk","Belknap silt loam, 0 to 2 percent slopes, frequently flooded, very brief duration",19.6270229691032,FALSE,10,"inceptisols","typic endoaquepts","Coarse-silty, mixed, active, acid, mesic Typic Endoaquepts","somewhat poorly",0.800000011920929,250,250,2,11.04,73.98,14.98,2.48,11.5000002086163,5.5940000629425,2,17.6066666666667,67.9066666666667,14.4866666666667,1.10833333333333,33.8800002932549,"flood",33,0,NA,NA,"flood plain","no","no",50,"6-OWN Owensboro, Kentucky","F111DY003IN"
"Belknap","F114AY203IN",124855,"114A",NA,846966,"IN119","Owen County, Indiana",166305,166305,"5l1p","Steff silt loam, 0 to 2 percent slopes, frequently flooded, very brief duration",19.6672357369324,FALSE,10,NA,NA,NA,NA,0.800000011920929,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"drainageway & flood-plain step","no","no",250,"12-IND Indianapolis, Indiana",NA
"Berks","F114AY302IN",129188,"114A",NA,250582,"OH071","Highland County, Ohio",1420361,1420361,"1jp03","Berks-Muskingum-Neotoma channery silt loams, 35 to 50 percent slopes",19.0609420231743,TRUE,65,"inceptisols","typic dystrochrepts","Loamy-skeletal, mixed, mesic Typic Dystrochrepts","well",43,250,69,0,28.3940000915527,54.9360003662109,16.67,1.075,6.02000008523464,5.2499998664856,0,29.0840579323147,55.3942027437514,15.5217391304348,0.847826086956522,7.73000015318394,"none",15,0,"residuum","sandstone and shale","hill","no","no",250,"6-MAT Marietta, Ohio","F111DY023IN"
"Berks","F114AY302IN",129184,"114A",NA,250572,"OH071","Highland County, Ohio",1420357,1420357,"1jnzz","Berks-Muskingum channery silt loams, 18 to 35 percent slopes",19.2407651074858,TRUE,55,"inceptisols","typic dystrochrepts","Loamy-skeletal, mixed, mesic Typic Dystrochrepts","well",27,250,69,0,28.3940000915527,54.9360003662109,16.67,1.075,6.02000008523464,5.2499998664856,0,29.0840579323147,55.3942027437514,15.5217391304348,0.847826086956522,7.73000015318394,"none",15,0,"residuum","sandstone and shale","hill","no","no",250,"6-MAT Marietta, Ohio","F111DY023IN"
"Berks","F114AY302IN",118535,"114A",NA,236835,"IN021","Clay County, Indiana",159591,159591,"5c23","Berks-Gilpin complex, 30 to 70 percent slopes",19.6623341172077,TRUE,40,"inceptisols","typic dystrudepts","Loamy-skeletal, mixed, active, mesic Typic Dystrudepts","well",50,250,97,37.28,18.92,65.8,15.28,1.56,5.58000022172928,5.09999990463257,42.6494845360825,23.7319587628866,60.9690721649485,15.2989690721649,1.16752577319588,9.49000033736229,"none",18,0,"residuum","sandstone and shale","hill","no","no",250,"12-IND Indianapolis, Indiana","F111DY023IN"
"Berks","F114AY302IN",129187,"114A",NA,250579,"OH071","Highland County, Ohio",1420360,1420360,"1jp02","Berks-Muskingum-Neotoma channery silt loams, 18 to 35 percent slopes",19.017942516009,TRUE,55,"inceptisols","typic dystrochrepts","Loamy-skeletal, mixed, mesic Typic Dystrochrepts","well",27,250,69,0,28.3940000915527,54.9360003662109,16.67,1.075,6.02000008523464,5.2499998664856,0,29.0840579323147,55.3942027437514,15.5217391304348,0.847826086956522,7.73000015318394,"none",15,0,"residuum","sandstone and shale","hill","no","no",250,"6-MAT Marietta, Ohio","F111DY023IN"
"Berks","F114AY302IN",129186,"114A",NA,250576,"OH071","Highland County, Ohio",1420359,1420359,"1jp01","Berks-Muskingum-Neotoma channery silt loams, 6 to 18 percent slopes",19.0389637562766,TRUE,45,"inceptisols","typic dystrochrepts","Loamy-skeletal, mixed, mesic Typic Dystrochrepts","well",12,250,69,0,28.3940000915527,54.9360003662109,16.67,1.075,6.02000008523464,5.2499998664856,0,29.0840579323147,55.3942027437514,15.5217391304348,0.847826086956522,7.73000015318394,"none",15,0,"residuum","sandstone and shale","hill","no","no",250,"6-MAT Marietta, Ohio","F111DY023IN"
"Birds","F114AY203IN",118688,"114A",NA,237036,"IN133","Putnam County, Indiana",159821,159821,"5c9j","Birds silt loam",19.4712997320496,TRUE,100,"entisols","typic fluvaquents","Fine-silty, mixed, superactive, nonacid, mesic Typic Fluvaquents","poorly",1,250,250,0,10,69,21,1.375,10.9999999403954,6.59999990463257,0,10,67.6666666666667,22.3333333333333,0.958333333333333,31.9999992847443,"flood",25,0,"alluvium",NA,"flood plain","yes","no",25,"12-IND Indianapolis, Indiana","F111DY003IN"
"Birds","F114AY203IN",118729,"114A",NA,237089,"IN133","Putnam County, Indiana",159862,159862,"5cbv","Wakeland silt loam",19.5043109798153,FALSE,3,"entisols","typic fluvaquents","Fine-silty, nonacid, mesic Typic Fluvaquents",NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"12-IND Indianapolis, Indiana",NA
"Birds","F114AY203IN",124816,"114A",NA,244397,"IN119","Owen County, Indiana",166154,166154,"5kwt","Newark silt loam, 0 to 2 percent slopes, frequently flooded, brief duration",19.5267802762233,FALSE,2,"entisols","typic fluvaquents","Fine-silty, mixed, superactive, nonacid, mesic Typic Fluvaquents","poorly",0.300000011920929,250,250,0,10,68.9,21.1,1.1,11.2000000476837,6.5,0.546666666666667,14.1,64.2766666666667,21.6233333333333,0.631666666666667,32.7899997085333,"flood",20,0,"alluvium",NA,"backswamp & drainageway","yes","no",25,"6-OWN Owensboro, Kentucky","F111DY003IN"
"Birds","F114AY203IN",120742,"114A",NA,239916,"IN125","Pike County, Indiana",161920,161920,"5fh7","Markland silty clay loam, 6 to 15 percent slopes, severely eroded",20.7312114132229,FALSE,3,"entisols","typic fluvaquents","Fine-silty, nonacid, mesic Typic Fluvaquents",NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"flood plain","yes","no",25,"11-MAN Marion, Illinois",NA
"Birds","F114AY203IN",118803,"114A",NA,237190,"IN167","Vigo County, Indiana",159707,159707,"5c5v","Wakeland silt loam",20.10714916163,FALSE,3,"entisols","typic fluvaquents","Fine-silty, nonacid, mesic Typic Fluvaquents",NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"drainageway","yes","no",25,"12-IND Indianapolis, Indiana",NA
"Birds","F114AY203IN",124766,"114A",NA,290082,"IN119","Owen County, Indiana",165904,165904,"5kmr","Birds silt loam, 0 to 1 percent slopes, frequently flooded, brief duration",19.5021734889385,FALSE,5,NA,NA,NA,NA,0.300000011920929,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"backswamp","yes","no",25,"12-IND Indianapolis, Indiana",NA
"Birds","F114AY203IN",124766,"114A",NA,244332,"IN119","Owen County, Indiana",165904,165904,"5kmr","Birds silt loam, 0 to 1 percent slopes, frequently flooded, brief duration",19.5021734889385,TRUE,83,"entisols","typic fluvaquents","Fine-silty, mixed, superactive, nonacid, mesic Typic Fluvaquents","poorly",0.300000011920929,250,250,0,10,70.4,19.6,1.1,11.2000000476837,6.61999988555908,0.546666666666667,10,70.1333333333333,19.8666666666667,0.631666666666667,32.7899997085333,"flood",20,0,"alluvium",NA,"backswamp & flood plain","yes","no",25,"12-IND Indianapolis, Indiana","F111DY003IN"
"Birds","F114AY203IN",118687,"114A",NA,237035,"IN133","Putnam County, Indiana",159820,159820,"5c9h","Bartle silt loam",19.4756351148493,FALSE,3,"entisols","typic fluvaquents","Fine-silty, nonacid, mesic Typic Fluvaquents",NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"drainageway","yes","no",25,"12-IND Indianapolis, Indiana",NA
"Blanchester","F114AY501IN",528251,"114A",NA,1713602,"OH027","Clinton County, Ohio",1902844,1902844,"21w22","Blanchester silty clay loam, 0 to 1 percent slopes",19.2149870790807,TRUE,90,"inceptisols","mollic endoaquepts","Fine, mixed, superactive, nonacid, mesic Mollic Endoaquepts","poorly",0.5,250,250,1,10.9120001220703,54.6079995727539,34.4799993896484,2.35200001716614,9.72000020742416,6.64000005722046,2.58,10.3993334007263,50.9353333791097,38.665332514445,0.994333340624968,23.7699999809265,"none",30,0,"lacustrine deposits & till, unspecified",NA,"flat & till plain","yes","no",25,"12-IND Indianapolis, Indiana","Lacustrine Flatwood"
"Blanchester","F114AY501IN",691962,"114A",NA,2385246,"OH027","Clinton County, Ohio",2420268,2597858,"2t68w","Clermont silt loam, 0 to 1 percent slopes",19.4343336991588,FALSE,5,"inceptisols","mollic endoaquepts","Fine, mixed, superactive, nonacid, mesic Mollic Endoaquepts","poorly",0,250,250,1,11.04,54.84,34.12,2.35200001716614,9.72000020742416,6.64000005722046,2.58,10.7333333333333,51.2266666666667,38.04,0.994333340624968,23.7699999809265,"none",30,0,"lacustrine deposits & till, unspecified",NA,"flat & till plain","yes","no",25,"12-IND Indianapolis, Indiana","Lacustrine Flatwood"
"Blanchester","F114AY501IN",691962,"114A",NA,2385246,"OH071","Highland County, Ohio",2420402,2597858,"2t68w","Clermont silt loam, 0 to 1 percent slopes",19.4343336991588,FALSE,5,"inceptisols","mollic endoaquepts","Fine, mixed, superactive, nonacid, mesic Mollic Endoaquepts","poorly",0,250,250,1,11.04,54.84,34.12,2.35200001716614,9.72000020742416,6.64000005722046,2.58,10.7333333333333,51.2266666666667,38.04,0.994333340624968,23.7699999809265,"none",30,0,"lacustrine deposits & till, unspecified",NA,"flat & till plain","yes","no",25,"12-IND Indianapolis, Indiana","Lacustrine Flatwood"
"Blanchester","F114AY501IN",528251,"114A",NA,1713602,"OH071","Highland County, Ohio",2420401,2420401,"2m7mg","Blanchester silty clay loam, 0 to 1 percent slopes",19.2149870790807,TRUE,90,"inceptisols","mollic endoaquepts","Fine, mixed, superactive, nonacid, mesic Mollic Endoaquepts","poorly",0.5,250,250,1,10.9120001220703,54.6079995727539,34.4799993896484,2.35200001716614,9.72000020742416,6.64000005722046,2.58,10.3993334007263,50.9353333791097,38.665332514445,0.994333340624968,23.7699999809265,"none",30,0,"lacustrine deposits & till, unspecified",NA,"flat & till plain","yes","no",25,"12-IND Indianapolis, Indiana","Lacustrine Flatwood"
"Blanchester","F114AY501IN",691962,"114A",NA,2385246,"OH165","Warren County, Ohio",2420531,2597858,"2t68w","Clermont silt loam, 0 to 1 percent slopes",19.4343336991588,FALSE,5,"inceptisols","mollic endoaquepts","Fine, mixed, superactive, nonacid, mesic Mollic Endoaquepts","poorly",0,250,250,1,11.04,54.84,34.12,2.35200001716614,9.72000020742416,6.64000005722046,2.58,10.7333333333333,51.2266666666667,38.04,0.994333340624968,23.7699999809265,"none",30,0,"lacustrine deposits & till, unspecified",NA,"flat & till plain","yes","no",25,"12-IND Indianapolis, Indiana","Lacustrine Flatwood"
"Blanchester","F114AY501IN",129007,"114A",NA,250269,"OH165","Warren County, Ohio",171324,171324,"5r8l","Cincinnati silt loam, 2 to 6 percent slopes",19.6442174462817,FALSE,2,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & till, unspecified",NA,"drainageway","yes","no",25,"12-IND Indianapolis, Indiana","R111CY006IN"
"Blanchester","F114AY501IN",691962,"114A",NA,2385246,"OH015","Brown County, Ohio",1904524,2597858,"2t68w","Clermont silt loam, 0 to 1 percent slopes",19.4343336991588,FALSE,5,"inceptisols","mollic endoaquepts","Fine, mixed, superactive, nonacid, mesic Mollic Endoaquepts","poorly",0,250,250,1,11.04,54.84,34.12,2.35200001716614,9.72000020742416,6.64000005722046,2.58,10.7333333333333,51.2266666666667,38.04,0.994333340624968,23.7699999809265,"none",30,0,"lacustrine deposits & till, unspecified",NA,"flat & till plain","yes","no",25,"12-IND Indianapolis, Indiana","Lacustrine Flatwood"
"Blanchester","F114AY501IN",528251,"114A",NA,1713602,"OH165","Warren County, Ohio",2420530,2420530,"2m7rm","Blanchester silty clay loam, 0 to 1 percent slopes",19.2149870790807,TRUE,90,"inceptisols","mollic endoaquepts","Fine, mixed, superactive, nonacid, mesic Mollic Endoaquepts","poorly",0.5,250,250,1,10.9120001220703,54.6079995727539,34.4799993896484,2.35200001716614,9.72000020742416,6.64000005722046,2.58,10.3993334007263,50.9353333791097,38.665332514445,0.994333340624968,23.7699999809265,"none",30,0,"lacustrine deposits & till, unspecified",NA,"flat & till plain","yes","no",25,"12-IND Indianapolis, Indiana","Lacustrine Flatwood"
"Blanchester","F114AY501IN",528251,"114A",NA,1713602,"OH015","Brown County, Ohio",2420363,2420363,"2m7l7","Blanchester silty clay loam, 0 to 1 percent slopes",19.2149870790807,TRUE,90,"inceptisols","mollic endoaquepts","Fine, mixed, superactive, nonacid, mesic Mollic Endoaquepts","poorly",0.5,250,250,1,10.9120001220703,54.6079995727539,34.4799993896484,2.35200001716614,9.72000020742416,6.64000005722046,2.58,10.3993334007263,50.9353333791097,38.665332514445,0.994333340624968,23.7699999809265,"none",30,0,"lacustrine deposits & till, unspecified",NA,"flat & till plain","yes","no",25,"12-IND Indianapolis, Indiana","Lacustrine Flatwood"
"Blanchester","F114AY501IN",129189,"114A",NA,250585,"OH071","Highland County, Ohio",1420362,1420362,"1jp04","Blanchester silt loam",19.0374605096698,TRUE,90,"alfisols","typic ochraqualfs","Fine-silty, mixed, mesic Typic Ochraqualfs","poorly",1,130,250,0,8.87000019073486,65.2699990081787,25.86,1.325,7.92000018060207,5.5,0,10.0353336524963,58.0946668497721,31.87,0.772666668693225,20.3000001236796,"none",23,0,"loess & till, unspecified",NA,"ground moraine","yes","no",25,"12-IND Indianapolis, Indiana","R111CY005IN"
"Blanchester","F114AY501IN",129174,"114A",NA,250558,"OH071","Highland County, Ohio",1420347,1420347,"1jnzn","Algiers silt loam",19.0484193856476,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & till, unspecified",NA,"drainageway","yes","no",25,"12-IND Indianapolis, Indiana","R111CY006IN"
"Blanchester","F114AY501IN",129174,"114A",NA,250558,"OH015","Brown County, Ohio",1585740,1585740,"1q72x","Algiers silt loam",19.0484193856476,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & till, unspecified",NA,"drainageway","yes","no",25,"12-IND Indianapolis, Indiana","R111CY006IN"
"Blanchester","F114AY501IN",129334,"114A",NA,1308811,"OH071","Highland County, Ohio",1420507,1420507,"1jp4t","Patton silt loam, till substratum",19.0342285076301,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & till, unspecified",NA,"flat","yes","no",25,"12-IND Indianapolis, Indiana","R111CY006IN"
"Blanchester","F114AY501IN",127339,"114A",NA,247484,"OH015","Brown County, Ohio",169704,169704,"5plb","Algiers silt loam, frequently flooded",19.2313842589597,FALSE,5,"alfisols","typic ochraqualfs","TYPIC OCHRAQUALFS, FINE-SILTY, MIXED, MESIC","poorly",1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & till, unspecified",NA,"drainageway","yes","no",25,"12-IND Indianapolis, Indiana","R111CY005IN"
"Blanchester","F114AY501IN",129174,"114A",NA,250558,"OH131","Pike County, Ohio",1689022,1689022,"1tpkl","Algiers silt loam",19.0484193856476,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & till, unspecified",NA,"drainageway","yes","no",25,"12-IND Indianapolis, Indiana","R111CY006IN"
"Blanchester","F114AY501IN",691962,"114A",NA,2385246,"OH025","Clermont County, Ohio",2420267,2597858,"2t68w","Clermont silt loam, 0 to 1 percent slopes",19.4343336991588,FALSE,5,"inceptisols","mollic endoaquepts","Fine, mixed, superactive, nonacid, mesic Mollic Endoaquepts","poorly",0,250,250,1,11.04,54.84,34.12,2.35200001716614,9.72000020742416,6.64000005722046,2.58,10.7333333333333,51.2266666666667,38.04,0.994333340624968,23.7699999809265,"none",30,0,"lacustrine deposits & till, unspecified",NA,"flat & till plain","yes","no",25,"12-IND Indianapolis, Indiana","Lacustrine Flatwood"
"Bloomfield","F114AY802IN",120424,"114A",NA,1349821,"IN055","Greene County, Indiana",161515,161515,"5f25","Alvin-Bloomfield complex, 6 to 12 percent slopes",19.9338159881786,TRUE,45,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","somewhat excessively",9,152,250,0,88.84,7.08,4.08,0.446000003218651,4.53999999910593,6.5,0,88.5333333333333,6.31333333333333,5.15333333333333,0.323333337008953,14.5400001481175,"none",0,0,"eolian deposits & eolian sands",NA,"dune","no","no",250,"12-IND Indianapolis, Indiana","R111CY001IN"
"Bloomfield","F114AY802IN",118536,"114A",NA,236837,"IN021","Clay County, Indiana",159592,159592,"5c24","Bloomfield loamy fine sand, 12 to 18 percent slopes",19.7945800934191,TRUE,100,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","somewhat excessively",14,250,250,0,79.84,16.74,3.42,1.325,5.35999999940395,6.19999980926514,0,83.28,11.58,5.14,0.608333333333333,14.3600003570318,"none",0,0,"eolian sands",NA,"dune","no","no",250,"12-IND Indianapolis, Indiana","R111CY001IN"
"Bloomfield","F114AY802IN",120423,"114A",NA,1349743,"IN055","Greene County, Indiana",161514,161514,"5f24","Alvin-Bloomfield complex, 2 to 6 percent slopes",19.9613008893479,TRUE,40,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","somewhat excessively",4.09999990463257,152,250,0,88.84,7.08,4.08,0.446000003218651,4.53999999910593,6.5,0,88.5333333333333,6.31333333333333,5.15333333333333,0.323333337008953,14.5400001481175,"none",0,0,"eolian deposits & eolian sands",NA,"dune","no","no",250,"12-IND Indianapolis, Indiana","R111CY001IN"
"Bloomfield","F114AY802IN",124756,"114A",NA,244308,"IN119","Owen County, Indiana",165860,165860,"5klb","Alvin-Bloomfield loamy sands, 12 to 18 percent slopes",19.3472919935228,FALSE,2,NA,NA,NA,NA,22,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"dune","no","no",250,"12-IND Indianapolis, Indiana",NA
"Bloomfield","F114AY802IN",120717,"114A",NA,1360267,"IN125","Pike County, Indiana",161895,161895,"5fgf","Bloomfield loamy fine sandy, 25 to 50 percent slopes",20.7437249266845,TRUE,100,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","somewhat excessively",36,122,250,0,85.4,10,4.6,0.7,4.80000004172325,6.5,0,87.9733333333333,6.68666666666667,5.34,0.401666666666667,13.9600001573563,"none",0,0,"eolian deposits & eolian sands",NA,"dune","no","no",250,"11-MAN Marion, Illinois","R111CY001IN"
