"dmuiid","MLRA","LRU","compname","coiid","areasymbol","areaname","lmapunitiid","muiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname","Site111"
124246,"111C",NA,"Brems",887187,"IN039","Elkhart County, Indiana",165321,165321,"5k0y","Brady sandy loam, 0 to 1 percent slopes",18.2212911546679,FALSE,3,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","moderately well",1,250,250,5,81.92,13,5.08,0.96,5.49999997019768,6.19999980926514,5,85.0866666666667,10.3,4.61333333333333,0.518333333333333,13.2599999830127,"none",0,0,"outwash",NA,"outwash plain","no","no",100,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124246,"111C",NA,"Morocco",887191,"IN039","Elkhart County, Indiana",165321,165321,"5k0y","Brady sandy loam, 0 to 1 percent slopes",18.2212911546679,FALSE,3,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","somewhat poorly",1,250,250,1,88.48,7.6,3.92,0.825,4.68999993801117,5.57600014686584,1,92.16,4.53333333333333,3.30666666666667,0.441666666666667,12.6899997591972,"none",0,0,"outwash",NA,"outwash plain & till plain","no","no",50,"12-GRR Grand Rapids, Michigan","F111CY003IN"
124246,"111C",NA,"Morocco",887191,"IN085","Kosciusko County, Indiana",160855,160855,"5dcw","Brady sandy loam",18.2212911546679,FALSE,3,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","somewhat poorly",1,250,250,1,88.48,7.6,3.92,0.825,4.68999993801117,5.57600014686584,1,92.16,4.53333333333333,3.30666666666667,0.441666666666667,12.6899997591972,"none",0,0,"outwash",NA,"outwash plain & till plain","no","no",50,"12-GRR Grand Rapids, Michigan","F111CY003IN"
124248,"111C",NA,"Brems",1163181,"IN073","Jasper County, Indiana",161345,161345,"5dwp","Brems loamy sand, 1 to 3 percent slopes",18.5457144335024,TRUE,80,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","moderately well",3,250,250,5,81.92,13,5.08,0.96,5.49999997019768,6.19999980926514,5,85.0866666666667,10.3,4.61333333333333,0.518333333333333,13.2599999830127,"none",0,0,"outwash",NA,"outwash plain","no","no",100,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124248,"111C",NA,"Morocco",1166536,"IN039","Elkhart County, Indiana",165323,165323,"5k10","Brems loamy sand, 1 to 4 percent slopes",18.5457144335024,FALSE,8,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","somewhat poorly",1,250,250,1,88.48,7.6,3.92,0.825,4.68999993801117,5.57600014686584,1,92.16,4.53333333333333,3.30666666666667,0.441666666666667,12.6899997591972,"none",0,0,"outwash",NA,"outwash plain & till plain","no","no",50,"12-GRR Grand Rapids, Michigan","F111CY003IN"
124248,"111C",NA,"Osolo",1166537,"IN073","Jasper County, Indiana",161345,161345,"5dwp","Brems loamy sand, 1 to 3 percent slopes",18.5457144335024,FALSE,6,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","well",3,250,250,8,82.08,12.92,5,0.71,5.23000002652407,6.19999980926514,8,88.2933333333333,7.78666666666667,3.92,0.403333333333333,12.1699999943376,"none",0,0,"outwash",NA,"outwash plain & outwash terrace","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124248,"111C",NA,"Osolo",1166537,"IN039","Elkhart County, Indiana",165323,165323,"5k10","Brems loamy sand, 1 to 4 percent slopes",18.5457144335024,FALSE,6,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","well",3,250,250,8,82.08,12.92,5,0.71,5.23000002652407,6.19999980926514,8,88.2933333333333,7.78666666666667,3.92,0.403333333333333,12.1699999943376,"none",0,0,"outwash",NA,"outwash plain & outwash terrace","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124248,"111C",NA,"Osolo",1166537,"IN049","Fulton County, Indiana",162562,162562,"5g4y","Brems loamy sand, 0 to 3 percent slopes",18.5457144335024,FALSE,6,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","well",3,250,250,8,82.08,12.92,5,0.71,5.23000002652407,6.19999980926514,8,88.2933333333333,7.78666666666667,3.92,0.403333333333333,12.1699999943376,"none",0,0,"outwash",NA,"outwash plain & outwash terrace","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124248,"111C",NA,"Morocco",1166536,"IN073","Jasper County, Indiana",161345,161345,"5dwp","Brems loamy sand, 1 to 3 percent slopes",18.5457144335024,FALSE,8,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","somewhat poorly",1,250,250,1,88.48,7.6,3.92,0.825,4.68999993801117,5.57600014686584,1,92.16,4.53333333333333,3.30666666666667,0.441666666666667,12.6899997591972,"none",0,0,"outwash",NA,"outwash plain & till plain","no","no",50,"12-GRR Grand Rapids, Michigan","F111CY003IN"
124248,"111C",NA,"Oshtemo",1166539,"IN073","Jasper County, Indiana",161345,161345,"5dwp","Brems loamy sand, 1 to 3 percent slopes",18.5457144335024,FALSE,3,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",3,152,250,5.32,70.08,18.6,11.32,1.095,7.23000015318394,6.33799989700317,6.7,74.3533333333333,14.72,10.9266666666667,0.865,19.4000001400709,"none",0,0,"outwash & outwash",NA,"moraine & till plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124248,"111C",NA,"Brems",1163181,"IN039","Elkhart County, Indiana",165323,165323,"5k10","Brems loamy sand, 1 to 4 percent slopes",18.5457144335024,TRUE,80,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","moderately well",3,250,250,5,81.92,13,5.08,0.96,5.49999997019768,6.19999980926514,5,85.0866666666667,10.3,4.61333333333333,0.518333333333333,13.2599999830127,"none",0,0,"outwash",NA,"outwash plain","no","no",100,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124248,"111C",NA,"Brems",1163181,"IN049","Fulton County, Indiana",162562,162562,"5g4y","Brems loamy sand, 0 to 3 percent slopes",18.5457144335024,TRUE,80,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","moderately well",3,250,250,5,81.92,13,5.08,0.96,5.49999997019768,6.19999980926514,5,85.0866666666667,10.3,4.61333333333333,0.518333333333333,13.2599999830127,"none",0,0,"outwash",NA,"outwash plain","no","no",100,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124248,"111C",NA,"Oshtemo",1166539,"IN039","Elkhart County, Indiana",165323,165323,"5k10","Brems loamy sand, 1 to 4 percent slopes",18.5457144335024,FALSE,3,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",3,152,250,5.32,70.08,18.6,11.32,1.095,7.23000015318394,6.33799989700317,6.7,74.3533333333333,14.72,10.9266666666667,0.865,19.4000001400709,"none",0,0,"outwash & outwash",NA,"moraine & till plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124248,"111C",NA,"Bronson",1166538,"IN049","Fulton County, Indiana",162562,162562,"5g4y","Brems loamy sand, 0 to 3 percent slopes",18.5457144335024,FALSE,3,"alfisols","aquic hapludalfs","Coarse-loamy, mixed, active, mesic Aquic Hapludalfs","moderately well",1,142,250,0,67.22,25.16,7.62,0.94,6.72999988496304,6.19999980926514,6.6,73.0666666666667,17.2733333333333,9.66,0.48,17.5299999192357,"none",0,0,"outwash & outwash",NA,"moraine & outwash plain","no","no",100,"12-GRR Grand Rapids, Michigan","R111CY010IN"
124248,"111C",NA,"Oshtemo",1166539,"IN049","Fulton County, Indiana",162562,162562,"5g4y","Brems loamy sand, 0 to 3 percent slopes",18.5457144335024,FALSE,3,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",3,152,250,5.32,70.08,18.6,11.32,1.095,7.23000015318394,6.33799989700317,6.7,74.3533333333333,14.72,10.9266666666667,0.865,19.4000001400709,"none",0,0,"outwash & outwash",NA,"moraine & till plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124248,"111C",NA,"Morocco",1166536,"IN049","Fulton County, Indiana",162562,162562,"5g4y","Brems loamy sand, 0 to 3 percent slopes",18.5457144335024,FALSE,8,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","somewhat poorly",1,250,250,1,88.48,7.6,3.92,0.825,4.68999993801117,5.57600014686584,1,92.16,4.53333333333333,3.30666666666667,0.441666666666667,12.6899997591972,"none",0,0,"outwash",NA,"outwash plain & till plain","no","no",50,"12-GRR Grand Rapids, Michigan","F111CY003IN"
124248,"111C",NA,"Bronson",1166538,"IN073","Jasper County, Indiana",161345,161345,"5dwp","Brems loamy sand, 1 to 3 percent slopes",18.5457144335024,FALSE,3,"alfisols","aquic hapludalfs","Coarse-loamy, mixed, active, mesic Aquic Hapludalfs","moderately well",1,142,250,0,67.22,25.16,7.62,0.94,6.72999988496304,6.19999980926514,6.6,73.0666666666667,17.2733333333333,9.66,0.48,17.5299999192357,"none",0,0,"outwash & outwash",NA,"moraine & outwash plain","no","no",100,"12-GRR Grand Rapids, Michigan","R111CY010IN"
124248,"111C",NA,"Bronson",1166538,"IN039","Elkhart County, Indiana",165323,165323,"5k10","Brems loamy sand, 1 to 4 percent slopes",18.5457144335024,FALSE,3,"alfisols","aquic hapludalfs","Coarse-loamy, mixed, active, mesic Aquic Hapludalfs","moderately well",1,142,250,0,67.22,25.16,7.62,0.94,6.72999988496304,6.19999980926514,6.6,73.0666666666667,17.2733333333333,9.66,0.48,17.5299999192357,"none",0,0,"outwash & outwash",NA,"moraine & outwash plain","no","no",100,"12-GRR Grand Rapids, Michigan","R111CY010IN"
124250,"111C",NA,"Bronson",1166507,"IN099","Marshall County, Indiana",2495710,2522076,"2qnf9","Bristol loamy sand, 2 to 5 percent slopes",18.0244418520737,FALSE,4,"alfisols","aquic hapludalfs","Coarse-loamy, mixed, active, mesic Aquic Hapludalfs","moderately well",1,142,250,0,67.22,25.16,7.62,0.94,6.72999988496304,6.19999980926514,6.6,73.0666666666667,17.2733333333333,9.66,0.48,17.5299999192357,"none",0,0,"outwash & outwash",NA,"moraine & outwash plain","no","no",100,"12-GRR Grand Rapids, Michigan","R111CY010IN"
124250,"111C",NA,"Vistula",1166506,"IN039","Elkhart County, Indiana",165325,165325,"5k12","Bristol loamy sand, 2 to 5 percent slopes",18.0244418520737,FALSE,8,"alfisols","psammentic hapludalfs","Mixed, mesic Psammentic Hapludalfs","well",1,191,250,11.2,81.98,10.74,7.28,0.825,4.96000008285046,6.19999980926514,10.2333333333333,82.0733333333333,9.34666666666667,8.58,0.441666666666667,13.9600004404783,"none",0,0,"outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124250,"111C",NA,"Vistula",1166506,"IN099","Marshall County, Indiana",2495710,2522076,"2qnf9","Bristol loamy sand, 2 to 5 percent slopes",18.0244418520737,FALSE,8,"alfisols","psammentic hapludalfs","Mixed, mesic Psammentic Hapludalfs","well",1,191,250,11.2,81.98,10.74,7.28,0.825,4.96000008285046,6.19999980926514,10.2333333333333,82.0733333333333,9.34666666666667,8.58,0.441666666666667,13.9600004404783,"none",0,0,"outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124250,"111C",NA,"Osolo",1166505,"IN099","Marshall County, Indiana",2495710,2522076,"2qnf9","Bristol loamy sand, 2 to 5 percent slopes",18.0244418520737,FALSE,4,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","well",1,250,250,8,82.08,12.92,5,0.71,5.23000002652407,6.19999980926514,8,88.2933333333333,7.78666666666667,3.92,0.403333333333333,12.1699999943376,"none",0,0,"outwash",NA,"outwash terrace & outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124250,"111C",NA,"Tyner",1166508,"IN039","Elkhart County, Indiana",165325,165325,"5k12","Bristol loamy sand, 2 to 5 percent slopes",18.0244418520737,FALSE,4,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","excessively",3,250,250,8,84,11.2,4.8,0.7,5.30000001192093,5.90000009536743,8,90.9266666666667,5.1,3.97333333333333,0.4,11.8699999675155,"none",0,0,"outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124250,"111C",NA,"Bristol",243749,"IN039","Elkhart County, Indiana",165325,165325,"5k12","Bristol loamy sand, 2 to 5 percent slopes",18.0244418520737,TRUE,80,"alfisols","psammentic hapludalfs","Mixed, mesic Psammentic Hapludalfs","excessively",4,140,250,12,76.5,19,4.5,0.625,5.25000002235174,6.19999980926514,8.17333333333333,84.4066666666667,9.5,6.09333333333333,0.375,11.9400000460446,"none",0,0,"outwash & outwash",NA,"outwash terrace & kame & outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124250,"111C",NA,"Tyner",1166508,"IN099","Marshall County, Indiana",2495710,2522076,"2qnf9","Bristol loamy sand, 2 to 5 percent slopes",18.0244418520737,FALSE,4,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","excessively",3,250,250,8,84,11.2,4.8,0.7,5.30000001192093,5.90000009536743,8,90.9266666666667,5.1,3.97333333333333,0.4,11.8699999675155,"none",0,0,"outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124250,"111C",NA,"Bronson",1166507,"IN039","Elkhart County, Indiana",165325,165325,"5k12","Bristol loamy sand, 2 to 5 percent slopes",18.0244418520737,FALSE,4,"alfisols","aquic hapludalfs","Coarse-loamy, mixed, active, mesic Aquic Hapludalfs","moderately well",1,142,250,0,67.22,25.16,7.62,0.94,6.72999988496304,6.19999980926514,6.6,73.0666666666667,17.2733333333333,9.66,0.48,17.5299999192357,"none",0,0,"outwash & outwash",NA,"moraine & outwash plain","no","no",100,"12-GRR Grand Rapids, Michigan","R111CY010IN"
124250,"111C",NA,"Bristol",243749,"IN099","Marshall County, Indiana",2495710,2522076,"2qnf9","Bristol loamy sand, 2 to 5 percent slopes",18.0244418520737,TRUE,80,"alfisols","psammentic hapludalfs","Mixed, mesic Psammentic Hapludalfs","excessively",4,140,250,12,76.5,19,4.5,0.625,5.25000002235174,6.19999980926514,8.17333333333333,84.4066666666667,9.5,6.09333333333333,0.375,11.9400000460446,"none",0,0,"outwash & outwash",NA,"outwash terrace & kame & outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124250,"111C",NA,"Osolo",1166505,"IN039","Elkhart County, Indiana",165325,165325,"5k12","Bristol loamy sand, 2 to 5 percent slopes",18.0244418520737,FALSE,4,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","well",1,250,250,8,82.08,12.92,5,0.71,5.23000002652407,6.19999980926514,8,88.2933333333333,7.78666666666667,3.92,0.403333333333333,12.1699999943376,"none",0,0,"outwash",NA,"outwash terrace & outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124251,"111C",NA,"Ormas",1166517,"IN039","Elkhart County, Indiana",165326,165326,"5k13","Bristol loamy sand, 5 to 10 percent slopes",18.0028508338679,FALSE,8,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",3,127,250,6,86.5,8,5.5,1,4.74999994039536,6.29999995231628,14.6933333333333,83.36,7.63333333333333,9.00666666666667,0.756666666666667,13.4399997461587,"none",0,0,"outwash & outwash",NA,"till plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124251,"111C",NA,"Riddles",1166515,"IN039","Elkhart County, Indiana",165326,165326,"5k13","Bristol loamy sand, 5 to 10 percent slopes",18.0028508338679,FALSE,2,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",7,33,250,7.26,46.92,34.16,18.92,1.05,8.50000008940697,6.58199995994568,7.52666666666667,49.28,31.68,19.04,0.63,24.8399999141693,"none",0,0,"till, unspecified & till, unspecified & outwash & till, unspecified",NA,"till plain & moraine","no","no",250,"12-GRR Grand Rapids, Michigan","F111CY007IN"
124251,"111C",NA,"Bristol",243750,"IN039","Elkhart County, Indiana",165326,165326,"5k13","Bristol loamy sand, 5 to 10 percent slopes",18.0028508338679,TRUE,83,"alfisols","psammentic hapludalfs","Mixed, mesic Psammentic Hapludalfs","excessively",8,140,250,12,76.5,19,4.5,0.625,5.25000002235174,6.19999980926514,8.17333333333333,84.4066666666667,9.5,6.09333333333333,0.375,11.9400000460446,"none",0,0,"outwash & outwash",NA,"kame & outwash plain & outwash terrace","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124251,"111C",NA,"Tyner",1166518,"IN039","Elkhart County, Indiana",165326,165326,"5k13","Bristol loamy sand, 5 to 10 percent slopes",18.0028508338679,FALSE,7,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","excessively",7,250,250,8,84,11.2,4.8,0.7,5.30000001192093,5.90000009536743,8,90.9266666666667,5.1,3.97333333333333,0.4,11.8699999675155,"none",0,0,"outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124252,"111C",NA,"Riddles",1166520,"IN039","Elkhart County, Indiana",165327,165327,"5k14","Bristol loamy sand, 10 to 18 percent slopes, eroded",17.9961512198493,FALSE,2,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",14,33,250,7.4,46.08,33.32,20.6,0.945,8.50000008940697,6.49799997329712,7.57333333333333,49,31.4,19.6,0.595,24.8399999141693,"none",0,0,"till, unspecified & till, unspecified & outwash & till, unspecified",NA,"till plain & moraine","no","no",250,"12-GRR Grand Rapids, Michigan","F111CY007IN"
124252,"111C",NA,"Tyner",1166519,"IN039","Elkhart County, Indiana",165327,165327,"5k14","Bristol loamy sand, 10 to 18 percent slopes, eroded",17.9961512198493,FALSE,9,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","excessively",14,250,250,8,84,11.2,4.8,0.7,5.30000001192093,5.90000009536743,8,90.9266666666667,5.1,3.97333333333333,0.4,11.8699999675155,"none",0,0,"outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124252,"111C",NA,"Ormas",1166528,"IN039","Elkhart County, Indiana",165327,165327,"5k14","Bristol loamy sand, 10 to 18 percent slopes, eroded",17.9961512198493,FALSE,9,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",14,127,250,6.8,87.1,6.4,6.5,0.9,4.44999992847443,6.2199999332428,14.96,83.56,7.1,9.34,0.723333333333333,13.1399997342378,"none",0,0,"outwash & outwash",NA,"till plain & outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124252,"111C",NA,"Bristol",243751,"IN039","Elkhart County, Indiana",165327,165327,"5k14","Bristol loamy sand, 10 to 18 percent slopes, eroded",17.9961512198493,TRUE,80,"alfisols","psammentic hapludalfs","Mixed, mesic Psammentic Hapludalfs","excessively",14,140,250,12,76.6,18.6,4.8,0.55,5.20000003278255,6.19999980926514,8.17333333333333,84.44,9.36666666666667,6.19333333333333,0.35,11.8900000564754,"none",0,0,"outwash & outwash",NA,"outwash plain & outwash terrace & kame","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124253,"111C",NA,"Tyner",1166531,"IN039","Elkhart County, Indiana",165328,165328,"5k15","Bristol loamy sand, 18 to 30 percent slopes",17.9917820769123,FALSE,7,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","excessively",24,250,250,8,84,11.2,4.8,0.7,5.30000001192093,5.90000009536743,8,90.9266666666667,5.1,3.97333333333333,0.4,11.8699999675155,"none",0,0,"outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124253,"111C",NA,"Ormas",1166530,"IN039","Elkhart County, Indiana",165328,165328,"5k15","Bristol loamy sand, 18 to 30 percent slopes",17.9917820769123,FALSE,8,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",24,127,250,6.8,87.1,6.4,6.5,0.9,4.44999992847443,6.2199999332428,14.96,83.56,7.1,9.34,0.723333333333333,13.1399997342378,"none",0,0,"outwash & outwash",NA,"outwash plain & till plain","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
124253,"111C",NA,"Bristol",243752,"IN039","Elkhart County, Indiana",165328,165328,"5k15","Bristol loamy sand, 18 to 30 percent slopes",17.9917820769123,TRUE,85,"alfisols","psammentic hapludalfs","Mixed, mesic Psammentic Hapludalfs","excessively",24,140,250,12,76.64,18.44,4.92,0.52,5.18000003695488,6.19999980926514,8.17333333333333,84.4533333333333,9.31333333333333,6.23333333333333,0.34,11.8700000606477,"none",0,0,"outwash & outwash",NA,"outwash plain & outwash terrace & kame","no","no",250,"12-GRR Grand Rapids, Michigan","R111CY001IN"
