"","dmuiid","lmapunitiid","muiid","MLRARSYM","Count","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","areasymbol","areaname","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname"
"24473",127194,1592187,1592187,"111B",172,0.000539100792415479,0.000539100792415479,0.000539100792415479,100,"111B",100,100,"Belmore",1120644,"OH147","Seneca County, Ohio","1qfsw","Dunbridge sandy loam, 1 to 4 percent slopes",18.1166347459305,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"outwash",NA,"outwash terrace & outwash plain & beach ridge",NA,"no",250,"12-FLI Flint, Michigan"
"24474",127194,1592187,1592187,"111B",172,0.000539100792415479,0.000539100792415479,0.000539100792415479,100,"111B",100,100,"Millsdale",1120642,"OH147","Seneca County, Ohio","1qfsw","Dunbridge sandy loam, 1 to 4 percent slopes",18.1166347459305,FALSE,2,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"till, unspecified & residuum","NA & limestone and dolomite","depression & depression & lake plain & stream terrace","yes","no",25,"12-FLI Flint, Michigan"
"24594",127213,1592192,1592192,"111B",25,7.83576733162033e-05,7.83576733162033e-05,9.42438267859775e-05,83.1435606855706,"111B",83.1435606855706,100,"Mermill",1120706,"OH147","Seneca County, Ohio","1qft1","Rimer loamy fine sand, 1 to 4 percent slopes",18.2244741378292,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"glaciolacustrine deposits & till, unspecified",NA,"depression & drainageway & beach ridge","yes","no",25,"12-FLI Flint, Michigan"
"24597",127213,1592192,1592192,"111B",25,7.83576733162033e-05,7.83576733162033e-05,9.42438267859775e-05,83.1435606855706,"111B",83.1435606855706,100,"Tedrow",1120708,"OH147","Seneca County, Ohio","1qft1","Rimer loamy fine sand, 1 to 4 percent slopes",18.2244741378292,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"glaciolacustrine deposits & eolian deposits",NA,"beach ridge & beach ridge & dune & dune & lake plain & outwash plain",NA,"no",250,"12-FLI Flint, Michigan"
"24599",127213,1592192,1592192,"111B",25,7.83576733162033e-05,7.83576733162033e-05,9.42438267859775e-05,83.1435606855706,"111B",83.1435606855706,100,"Dixboro",1120709,"OH147","Seneca County, Ohio","1qft1","Rimer loamy fine sand, 1 to 4 percent slopes",18.2244741378292,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"glaciofluvial deposits",NA,"lake plain & outwash plain",NA,"no",250,"12-FLI Flint, Michigan"
"24603",127213,1592192,1592192,"111B",25,7.83576733162033e-05,7.83576733162033e-05,9.42438267859775e-05,83.1435606855706,"111B",83.1435606855706,100,"Rimer",247299,"OH147","Seneca County, Ohio","1qft1","Rimer loamy fine sand, 1 to 4 percent slopes",18.2244741378292,TRUE,85,"alfisols","aquic arenic hapludalfs","Loamy, mixed, mesic Aquic Arenic Hapludalfs","somewhat poorly",3,79,250,0,81.3800003051758,9.01999969482422,9.6,1.25,4.70000013709068,6.19999980926514,0,49.6886664962769,26.5513324864705,23.76,0.646666666666667,15.0100003704429,"none",20,0,"glaciolacustrine deposits & glaciolacustrine deposits",NA,"beach ridge","no","no",50,"12-FLI Flint, Michigan"
"24609",127213,1592192,1592192,"111B",25,7.83576733162033e-05,7.83576733162033e-05,9.42438267859775e-05,83.1435606855706,"111B",83.1435606855706,100,"Seward",1120707,"OH147","Seneca County, Ohio","1qft1","Rimer loamy fine sand, 1 to 4 percent slopes",18.2244741378292,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"eolian deposits & glaciolacustrine deposits & till, unspecified & till, unspecified",NA,"dune & dune & beach ridge & beach ridge & lake plain & till plain",NA,"no",250,"12-FLI Flint, Michigan"
"26826",127628,1605995,1605995,"111B",61,0.000191192722891536,0.000191192722891536,0.000191192722891536,100,"111B",100,100,"Channahon",1347449,"OH077","Huron County, Ohio","1qx59","Milton silt loam, 0 to 2 percent slopes",18.052071243036,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"till, unspecified & till, unspecified & residuum & residuum","NA & limestone, unspecified & dolomite (dolostone)","rise & monadnock & ground moraine",NA,"no",250,"12-FLI Flint, Michigan"
"26835",127628,1605995,1605995,"111B",61,0.000191192722891536,0.000191192722891536,0.000191192722891536,100,"111B",100,100,"soils underlain with fractured, rippable bedrock",1365368,"OH077","Huron County, Ohio","1qx59","Milton silt loam, 0 to 2 percent slopes",18.052071243036,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FLI Flint, Michigan"
"26836",127628,1605995,1605995,"111B",61,0.000191192722891536,0.000191192722891536,0.000191192722891536,100,"111B",100,100,"Milton",248073,"OH077","Huron County, Ohio","1qx59","Milton silt loam, 0 to 2 percent slopes",18.052071243036,TRUE,85,"alfisols","typic hapludalfs","Fine, mixed, mesic Typic Hapludalfs","well",1,43,53,0,22.92399974823,50.0059989929199,27.07,1.505,9.12000003457069,6.50999996185303,0,22.4754714605943,49.6660367857735,27.8584905660377,1.43396226415094,9.57000005245209,"none",33,0,"loess & till, unspecified & residuum","NA & limestone and dolomite","till plain","no","no",250,"12-FLI Flint, Michigan"
"26837",127628,1605995,1605995,"111B",61,0.000191192722891536,0.000191192722891536,0.000191192722891536,100,"111B",100,100,"Randolph",1347451,"OH077","Huron County, Ohio","1qx59","Milton silt loam, 0 to 2 percent slopes",18.052071243036,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"till, unspecified & residuum","NA & limestone and dolomite","till plain",NA,"no",250,"12-FLI Flint, Michigan"
"26839",127628,1605995,1605995,"111B",61,0.000191192722891536,0.000191192722891536,0.000191192722891536,100,"111B",100,100,"Glynwood",1347450,"OH077","Huron County, Ohio","1qx59","Milton silt loam, 0 to 2 percent slopes",18.052071243036,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"till, unspecified","limestone and shale","ground moraine & end moraine",NA,"no",250,"12-FLI Flint, Michigan"
"26908",127640,1542658,1542658,"111B",20,6.26861386529626e-05,6.26861386529626e-05,6.26861386529626e-05,100,"111B",100,100,"Millsdale",1347487,"OH175","Wyandot County, Ohio","1ns85","Randolph silt loam, 0 to 2 percent slopes",18.4726767539978,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"till, unspecified & residuum","NA & limestone and dolomite","depression","yes","no",25,"12-FLI Flint, Michigan"
"26909",127640,1542658,1542658,"111B",20,6.26861386529626e-05,6.26861386529626e-05,6.26861386529626e-05,100,"111B",100,100,"Milton",1347488,"OH175","Wyandot County, Ohio","1ns85","Randolph silt loam, 0 to 2 percent slopes",18.4726767539978,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & till, unspecified & residuum","NA & limestone and dolomite","till plain",NA,"no",250,"12-FLI Flint, Michigan"
"26913",127640,1542658,1542658,"111B",20,6.26861386529626e-05,6.26861386529626e-05,6.26861386529626e-05,100,"111B",100,100,"Bennington",1347490,"OH175","Wyandot County, Ohio","1ns85","Randolph silt loam, 0 to 2 percent slopes",18.4726767539978,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"till, unspecified",NA,"flat & flat & rise & rise & ground moraine & end moraine",NA,"no",250,"12-FLI Flint, Michigan"
"26917",127640,1542658,1542658,"111B",20,6.26861386529626e-05,6.26861386529626e-05,6.26861386529626e-05,100,"111B",100,100,"Randolph",248085,"OH175","Wyandot County, Ohio","1ns85","Randolph silt loam, 0 to 2 percent slopes",18.4726767539978,TRUE,85,"alfisols","aeric ochraqualfs","Fine, mixed, mesic Aeric Ochraqualfs","somewhat poorly",1,23,84,0,21.7260001754761,47.3240007019043,30.95,1.055,8.65000022947788,6.31599995613098,0,20.2178572473072,45.5738099416097,34.2083333333333,0.729166666666667,13.7500004321337,"none",23,0,"till, unspecified & residuum","NA & limestone and dolomite","till plain","no","no",50,"12-FLI Flint, Michigan"
"26919",127640,1542658,1542658,"111B",20,6.26861386529626e-05,6.26861386529626e-05,6.26861386529626e-05,100,"111B",100,100,"Blount",1347489,"OH175","Wyandot County, Ohio","1ns85","Randolph silt loam, 0 to 2 percent slopes",18.4726767539978,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"till, unspecified","limestone and shale","flat & flat & rise & rise & ground moraine & end moraine",NA,"no",250,"12-FLI Flint, Michigan"
"36218",129475,171870,171870,"111B",4315,0.0135245344143767,0.0135245344143767,0.0212478526929319,63.6512997799331,"111B",63.6512997799331,100,"Silt loam surface layer",908391,"OH003","Allen County, Ohio","5rv6","Alvada loam, 0 to 1 percent slopes",18.6778595647981,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression & depression & depression & depression & drainageway & drainageway & drainageway & drainageway & flat & lake plain & delta & ground moraine & outwash plain","yes","no",25,"12-FLI Flint, Michigan"
"36220",129475,171870,171870,"111B",4315,0.0135245344143767,0.0135245344143767,0.0212478526929319,63.6512997799331,"111B",63.6512997799331,100,"Clay loam surface layer",902299,"OH003","Allen County, Ohio","5rv6","Alvada loam, 0 to 1 percent slopes",18.6778595647981,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression & depression & depression & depression & drainageway & drainageway & drainageway & drainageway & flat & lake plain & delta & ground moraine & outwash plain","yes","no",25,"12-FLI Flint, Michigan"
"36222",129475,171870,171870,"111B",4315,0.0135245344143767,0.0135245344143767,0.0212478526929319,63.6512997799331,"111B",63.6512997799331,100,"Areas underlain with lacustrine silts",277809,"OH003","Allen County, Ohio","5rv6","Alvada loam, 0 to 1 percent slopes",18.6778595647981,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression & depression & depression & depression & drainageway & drainageway & drainageway & drainageway & flat & lake plain & delta & ground moraine & outwash plain","yes","no",25,"12-FLI Flint, Michigan"
"36223",129475,171870,171870,"111B",4315,0.0135245344143767,0.0135245344143767,0.0212478526929319,63.6512997799331,"111B",63.6512997799331,100,"Somewhat poorly drained soils",277813,"OH003","Allen County, Ohio","5rv6","Alvada loam, 0 to 1 percent slopes",18.6778595647981,FALSE,10,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"rise & rise & rise & ground moraine & outwash plain & lake plain","no","no",250,"12-FLI Flint, Michigan"
"36224",129475,171870,171870,"111B",4315,0.0135245344143767,0.0135245344143767,0.0212478526929319,63.6512997799331,"111B",63.6512997799331,100,"Loam till",913342,"OH003","Allen County, Ohio","5rv6","Alvada loam, 0 to 1 percent slopes",18.6778595647981,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression & depression & depression & depression & drainageway & drainageway & drainageway & drainageway & flat & lake plain & delta & ground moraine & outwash plain","yes","no",25,"12-FLI Flint, Michigan"
"36225",129475,171870,171870,"111B",4315,0.0135245344143767,0.0135245344143767,0.0212478526929319,63.6512997799331,"111B",63.6512997799331,100,"Surface layer less than 10 inches thick",908390,"OH003","Allen County, Ohio","5rv6","Alvada loam, 0 to 1 percent slopes",18.6778595647981,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression & depression & depression & depression & drainageway & drainageway & drainageway & drainageway & flat & lake plain & delta & ground moraine & outwash plain","yes","no",25,"12-FLI Flint, Michigan"
"36226",129475,171870,171870,"111B",4315,0.0135245344143767,0.0135245344143767,0.0212478526929319,63.6512997799331,"111B",63.6512997799331,100,"Till at 20 to 40 inches",277336,"OH003","Allen County, Ohio","5rv6","Alvada loam, 0 to 1 percent slopes",18.6778595647981,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression & depression & depression & depression & drainageway & drainageway & drainageway & drainageway & flat & lake plain & delta & ground moraine & outwash plain","yes","no",25,"12-FLI Flint, Michigan"
"36228",129475,171870,171870,"111B",4315,0.0135245344143767,0.0135245344143767,0.0212478526929319,63.6512997799331,"111B",63.6512997799331,100,"Alvada",889672,"OH003","Allen County, Ohio","5rv6","Alvada loam, 0 to 1 percent slopes",18.6778595647981,TRUE,90,"mollisols","typic argiaquolls","Fine-loamy, mixed, active, mesic Typic Argiaquolls","very poorly",0.5,36,250,0,38.2879998779297,37.6720001220703,24.04,4.31,9.16000011563301,6.64,0,36.0486675262451,37.5013324737549,26.45,2.11666666666667,21.7800001204014,"none",36,0,"outwash & till, unspecified",NA,"drainageway & depression & depression & drainageway & depression & drainageway & drainageway & depression & flat & lake plain & delta & ground moraine & outwash plain","yes","no",0,"12-FLI Flint, Michigan"
"36231",129476,171793,171793,"111B",1412,0.00442564138889916,0.00442564138889916,0.00755256593019972,58.5978517738293,"111B",58.5978517738293,100,"Till at 20 to 40 inches",277799,"OH003","Allen County, Ohio","5rrq","Alvada silty clay loam, 0 to 1 percent slopes",18.6575152577004,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression & depression & depression & drainageway & drainageway & drainageway & flat & lake plain & ground moraine & delta","yes","no",25,"12-FLI Flint, Michigan"
"36232",129476,171793,171793,"111B",1412,0.00442564138889916,0.00442564138889916,0.00755256593019972,58.5978517738293,"111B",58.5978517738293,100,"Surface layer less than 10 inches thick",277800,"OH003","Allen County, Ohio","5rrq","Alvada silty clay loam, 0 to 1 percent slopes",18.6575152577004,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression & drainageway & drainageway & drainageway & flat & depression & depression & lake plain & ground moraine & delta","yes","no",25,"12-FLI Flint, Michigan"
"36234",129476,171793,171793,"111B",1412,0.00442564138889916,0.00442564138889916,0.00755256593019972,58.5978517738293,"111B",58.5978517738293,100,"Loam till",913343,"OH003","Allen County, Ohio","5rrq","Alvada silty clay loam, 0 to 1 percent slopes",18.6575152577004,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression & depression & depression & drainageway & drainageway & drainageway & flat & lake plain & ground moraine & delta","yes","no",25,"12-FLI Flint, Michigan"
"36241",129476,171793,171793,"111B",1412,0.00442564138889916,0.00442564138889916,0.00755256593019972,58.5978517738293,"111B",58.5978517738293,100,"Alvada",889676,"OH003","Allen County, Ohio","5rrq","Alvada silty clay loam, 0 to 1 percent slopes",18.6575152577004,TRUE,90,"mollisols","typic argiaquolls","Fine-loamy, mixed, active, mesic Typic Argiaquolls","very poorly",0.5,25,250,0,27.1500005722046,43.3499984741211,29.5,3.375,8.74999985098839,6.75,0,31.9326676813761,39.4406653340658,28.6266666666667,1.705,20.469999819994,"none",25,0,"outwash & till, unspecified",NA,"drainageway & depression & flat & drainageway & depression & drainageway & depression & lake plain & ground moraine & delta","yes","no",0,"12-FLI Flint, Michigan"
"36242",129476,171793,171793,"111B",1412,0.00442564138889916,0.00442564138889916,0.00755256593019972,58.5978517738293,"111B",58.5978517738293,100,"Somewhat poorly drained soils",277807,"OH003","Allen County, Ohio","5rrq","Alvada silty clay loam, 0 to 1 percent slopes",18.6575152577004,FALSE,10,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"rise & rise & rise & outwash plain & lake plain & ground moraine","no","no",250,"12-FLI Flint, Michigan"
"36317",129484,817826,817826,"111B",41,0.000128506584238573,0.000128506584238573,0.000128506584238573,100,"111B",100,100,"Moderately well drained soils with till at 60 to 70 inches",289801,"OH011","Auglaize County, Ohio","wg0h","Cygnet loam, 0 to 3 percent slopes",18.7395443800019,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FLI Flint, Michigan"
"36318",129484,817826,817826,"111B",41,0.000128506584238573,0.000128506584238573,0.000128506584238573,100,"111B",100,100,"Alvada soils in depressions and at the margins of map units",289799,"OH011","Auglaize County, Ohio","wg0h","Cygnet loam, 0 to 3 percent slopes",18.7395443800019,FALSE,10,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"outwash & glaciolacustrine deposits & till, unspecified & till, unspecified",NA,"depression & lake plain","yes","no",25,"12-FLI Flint, Michigan"
"36319",129484,817826,817826,"111B",41,0.000128506584238573,0.000128506584238573,0.000128506584238573,100,"111B",100,100,"Moderately well drained soils with till at 20 to 40 inches",289800,"OH011","Auglaize County, Ohio","wg0h","Cygnet loam, 0 to 3 percent slopes",18.7395443800019,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FLI Flint, Michigan"
"36322",129484,817826,817826,"111B",41,0.000128506584238573,0.000128506584238573,0.000128506584238573,100,"111B",100,100,"Cygnet",889689,"OH011","Auglaize County, Ohio","wg0h","Cygnet loam, 0 to 3 percent slopes",18.7395443800019,TRUE,90,"alfisols","aquic hapludalfs","Fine-loamy, mixed, active, mesic Aquic Hapludalfs","moderately well",2,127,250,0,40.2280001068115,39.2119998931885,20.56,1.525,8.92999985814095,6.19999980926514,0,33.7973340352376,39.6859992980957,26.5166666666667,0.931666666666667,21.9399995673448,"none",31,0,"glaciolacustrine deposits & till, basal",NA,"rise & rise & lake plain & delta & beach ridge & glacial drainage channel & ground moraine","no","no",100,"12-FLI Flint, Michigan"
"36323",129484,171801,171801,"111B",8867,0.027791899571791,0.027791899571791,0.0435059530456426,63.8806821278783,"111B",63.8806821278783,100,"Somewhat poorly drained soils",289802,"OH003","Allen County, Ohio","5rrz","Cygnet loam, 0 to 3 percent slopes",18.6666845455152,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FLI Flint, Michigan"
"36330",129484,171801,171801,"111B",8867,0.027791899571791,0.027791899571791,0.0435059530456426,63.8806821278783,"111B",63.8806821278783,100,"Alvada soils in depressions and at the margins of map units",289799,"OH003","Allen County, Ohio","5rrz","Cygnet loam, 0 to 3 percent slopes",18.6666845455152,FALSE,10,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"outwash & glaciolacustrine deposits & till, unspecified & till, unspecified",NA,"depression & lake plain","yes","no",25,"12-FLI Flint, Michigan"
"36331",129484,817826,817826,"111B",41,0.000128506584238573,0.000128506584238573,0.000128506584238573,100,"111B",100,100,"Somewhat poorly drained soils",289802,"OH011","Auglaize County, Ohio","wg0h","Cygnet loam, 0 to 3 percent slopes",18.7395443800019,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FLI Flint, Michigan"
"36334",129484,171801,171801,"111B",8867,0.027791899571791,0.027791899571791,0.0435059530456426,63.8806821278783,"111B",63.8806821278783,100,"Moderately well drained soils with till at 60 to 70 inches",289801,"OH003","Allen County, Ohio","5rrz","Cygnet loam, 0 to 3 percent slopes",18.6666845455152,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FLI Flint, Michigan"
"36335",129484,171801,171801,"111B",8867,0.027791899571791,0.027791899571791,0.0435059530456426,63.8806821278783,"111B",63.8806821278783,100,"Moderately well drained soils with till at 20 to 40 inches",289800,"OH003","Allen County, Ohio","5rrz","Cygnet loam, 0 to 3 percent slopes",18.6666845455152,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FLI Flint, Michigan"
"36337",129484,171801,171801,"111B",8867,0.027791899571791,0.027791899571791,0.0435059530456426,63.8806821278783,"111B",63.8806821278783,100,"Cygnet",889689,"OH003","Allen County, Ohio","5rrz","Cygnet loam, 0 to 3 percent slopes",18.6666845455152,TRUE,90,"alfisols","aquic hapludalfs","Fine-loamy, mixed, active, mesic Aquic Hapludalfs","moderately well",2,127,250,0,40.2280001068115,39.2119998931885,20.56,1.525,8.92999985814095,6.19999980926514,0,33.7973340352376,39.6859992980957,26.5166666666667,0.931666666666667,21.9399995673448,"none",31,0,"glaciolacustrine deposits & till, basal",NA,"rise & rise & lake plain & delta & beach ridge & glacial drainage channel & ground moraine","no","no",100,"12-FLI Flint, Michigan"
