"ES","MLRARSYM","Series","coiid","muname"
"F111AY009IN","111A","Strawn",251066,"Strawn silty clay loam, 18 to 35 percent slopes, eroded"
"F111AY009IN","111A","Strawn",243350,"Strawn-Belmore loams, 30 to 50 percent slopes"
"F111AY009IN","111A","Strawn",251071,"Strawn-Crosby complex, 2 to 6 percent slopes"
"F111AY009IN","111A","Strawn",240736,"Tuscola, till substratum-Strawn complex, 1 to 6 percent slopes, eroded"
"F111AY009IN","111A","Strawn",251058,"Strawn silty clay loam, 2 to 6 percent slopes, eroded"
"F111AY014IN","111A","Thackery",246749,"Thackery silt loam, 1 to 4 percent slopes"
"F111AY014IN","111A","Thackery",250233,"Thackery silt loam, 2 to 6 percent slopes"
"F111AY014IN","111A","Thackery",285765,"Thackery silt loam, 0 to 2 percent slopes"
"F111AY014IN","111A","Thackery",251076,"Thackery silt loam, 0 to 2 percent slopes"
"F111AY014IN","111A","Thackery",245045,"Thackery silt loam, 0 to 2 percent slopes"
"F111AY014IN","111A","Thackery",245047,"Thackery silt loam, 2 to 6 percent slopes"
"F111AY014IN","111A","Thackery",248534,"Thackery silt loam, till substratum, 0 to 2 percent slopes"
"F111AY014IN","111A","Thackery",250231,"Thackery silt loam, 0 to 2 percent slopes"
"F111AY014IN","111A","Thackery",883732,"Thackery silt loam, 2 to 6 percent slopes"
"F111AY014IN","111A","Thackery Variant",247963,"Thackery variant silt loam, 0 to 2 percent slopes"
"F111AY014IN","111A","Thackery Variant",247966,"Thackery variant silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Thrifton",249726,"Thrifton clay loam, 20 to 35 percent slopes, severely eroded"
"F111AY009IN","111A","Thrifton",249724,"Thrifton clay loam, 12 to 20 percent slopes, severely eroded"
"F111AY009IN","111A","Thrifton",249721,"Thrifton clay loam, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Thrifton",251742,"Miamian-Thrifton complex, 6 to 12 percent slopes, severely eroded"
"R111AY017IN","111A","Tippecanoe",248536,"Tippecanoe silt loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Tippecanoe",250235,"Tippecanoe silt loam, 0 to 2 percent slopes"
"F111AY007IN","111A","Treaty",2496476,"Crosby-Urban land-Treaty complex, fine-loamy subsoil, 0 to 2 percent slopes"
"F111AY007IN","111A","Treaty",2379782,"Treaty silty clay loam, 0 to 1 percent slopes"
"F111AY007IN","111A","Treaty",2638560,"Treaty silty clay loam-Urban land complex, 0 to 1 percent slopes"
"F111AY007IN","111A","Treaty",284522,"Rensselaer-Treaty silt loams, 0 to 1 percent slopes"
"F111AY007IN","111A","Treaty",243357,"Urban land-Crosby-Treaty complex, 0 to 2 percent slopes"
"F111AY007IN","111A","Treaty",2379849,"Urban land-Crosby-Treaty complex, fine loamy subsoil, 0 to 2 percent slopes"
"F111AY007IN","111A","Treaty",2655752,"Treaty silt loam, stony subsoil, drained, 0 to 2 percent slopes"
"F111AY007IN","111A","Treaty",2655756,"Treaty silty clay loam, stony subsoil, drained, 0 to 2 percent slopes"
"F111AY007IN","111A","Treaty",2639731,"Urban land-Treaty complex, 0 to 1 percent slopes"
"F111AY005IN","111A","Tremont",251084,"Tremont silt loam, occasionally flooded"
"F111AY005IN","111A","Tremont",251082,"Tremont silty clay loam, rarely flooded"
"F111AY009IN","111A","Tuscola",240735,"Tuscola, till substratum-Strawn complex, 1 to 6 percent slopes, eroded"
NA,"111A","Udorthents",239076,"Udorthents, loamy"
NA,"111A","Udorthents",240738,"Udorthents, loamy"
NA,"111A","Udorthents",240948,"Udorthents-Pits complex"
NA,"111A","Udorthents",243353,"Udorthents, loamy"
NA,"111A","Udorthents",1073674,"Udorthents, loamy, rolling"
NA,"111A","Udorthents",1073675,"Udorthents, loamy, sloping"
NA,"111A","Udorthents",1073677,"Udorthents, loamy, steep"
NA,"111A","Udorthents",246081,"Udorthents, loamy"
NA,"111A","Udorthents",247188,"Udorthents, Sanitary landfill"
NA,"111A","Udorthents",248539,"Udorthents"
NA,"111A","Udorthents",249735,"Udorthents, loamy"
NA,"111A","Udorthents",250237,"Udorthents"
NA,"111A","Udorthents",250500,"Udorthents"
NA,"111A","Udorthents",251087,"Udorthents, loamy"
NA,"111A","Udorthents",243354,"Udorthents, loamy-skeletal"
NA,"111A","Udorthents",289272,"Udorthents, rubbish"
NA,"111A","Udorthents",281072,"Udorthents, loamy"
NA,"111A","Udorthents",248186,"Udorthents"
NA,"111A","Udorthents",1723549,"Udorthents"
NA,"111A","Udorthents",883775,"Udorthents"
NA,"111A","Udorthents",245052,"Udorthents-Urban land complex, gently rolling"
NA,"111A","Udorthents, Cut and filled",1652196,"Udorthents, cut and filled"
NA,"111A","Udorthents, sandy",289243,"Udorthents, sandy"
"F111AY005IN","111A","Uniontown",250549,"Uniontown silt loam, 2 to 6 percent slopes"
NA,"111A","Urban land",243355,"Urban land-Crosby-Treaty complex, 0 to 2 percent slopes"
NA,"111A","Urban land",243361,"Urban land-Fox complex, 1 to 6 percent slopes"
NA,"111A","Urban land",243363,"Urban land-Glynwood complex, 2 to 6 percent slopes"
NA,"111A","Urban land",243365,"Urban land-Millgrove complex, 0 to 1 percent slopes"
NA,"111A","Urban land",243367,"Urban land-Wawaka-Miami complex, 1 to 6 percent slopes"
NA,"111A","Urban land",244959,"Celina-Urban land complex, 2 to 6 percent slopes"
NA,"111A","Urban land",244971,"Crosby-Urban land complex, 2 to 6 percent slopes"
NA,"111A","Urban land",244985,"Eldean-Urban land complex, 2 to 6 percent slopes"
NA,"111A","Urban land",245001,"Kokomo-Urban land complex"
NA,"111A","Urban land",245017,"Miamian-Urban land complex, 6 to 12 percent slopes"
NA,"111A","Urban land",245057,"Urban land-Celina complex, 2 to 12 percent slopes"
NA,"111A","Urban land",245060,"Urban land-Genesee complex, occasionally flooded"
NA,"111A","Urban land",245062,"Urban land-Ockley complex, 0 to 6 percent slopes"
NA,"111A","Urban land",246796,"Eldean-Urban land complex, rolling"
NA,"111A","Urban land",246906,"Urban land"
NA,"111A","Urban land",246912,"Warsaw-Urban land complex, nearly level"
NA,"111A","Urban land",246916,"Westland-Urban land complex"
NA,"111A","Urban land",248425,"Fox-Urban land complex, rolling"
NA,"111A","Urban land",248427,"Fox-Urban land complex, steep"
NA,"111A","Urban land",248474,"Miamian-Urban land complex, undulating"
NA,"111A","Urban land",248489,"Milton-Urban land complex, undulating"
NA,"111A","Urban land",248491,"Milton-Urban land complex, rolling"
NA,"111A","Urban land",248493,"Milton-Urban land complex, hilly"
NA,"111A","Urban land",248521,"Ross-Urban land complex"
NA,"111A","Urban land",248538,"Urban land, alluvial"
NA,"111A","Urban land",248540,"Urban land, gravelly material"
NA,"111A","Urban land",250622,"Celina-Urban land complex, gently sloping"
NA,"111A","Urban land",250171,"Eldean-Urban land complex, nearly level"
NA,"111A","Urban land",250173,"Eldean-Urban land complex, gently sloping"
NA,"111A","Urban land",250210,"Miamian-Urban land complex, gently undulating"
NA,"111A","Urban land",250238,"Urban land"
NA,"111A","Urban land",250923,"Eldean-Urban land complex, 2 to 6 percent slopes"
NA,"111A","Urban land",250926,"Eldean-Urban land complex, 6 to 12 percent slopes"
NA,"111A","Urban land",2579185,"Crosby-Urban land-Miami silt loams complex, 2 to 4 percent slopes, eroded"
NA,"111A","Urban land",250953,"Lippincott-Urban land complex"
NA,"111A","Urban land",251002,"Miamian-Urban land complex, 2 to 6 percent slopes"
NA,"111A","Urban land",251005,"Miamian-Urban land complex, 6 to 12 percent slopes"
NA,"111A","Urban land",251024,"Milton-Urban land complex, 2 to 6 percent slopes"
NA,"111A","Urban land",2496529,"Rensselaer silty clay loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2496537,"Brookston clay loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",251089,"Urban land"
NA,"111A","Urban land",2379822,"Crosby-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2379828,"Urban land-Crosby-Treaty complex, fine loamy subsoil, 0 to 2 percent slopes"
NA,"111A","Urban land",251785,"Urban land-Celina complex, 0 to 6 percent slopes"
NA,"111A","Urban land",871283,"Urban land-Fox complex, 2 to 6 percent slopes"
NA,"111A","Urban land",871287,"Urban land-Fincastle-Russell complex, 2 to 6 percent slopes"
NA,"111A","Urban land",243476,"Urban land-Miami complex, 2 to 6 percent slopes"
NA,"111A","Urban land",2632291,"Fox loam-Urban land complex, 2 to 6 percent slopes, eroded"
NA,"111A","Urban land",2632246,"Gessie silt loam-Urban land complex, 0 to 2 percent slopes, frequently flooded, brief duration"
NA,"111A","Urban land",2632281,"Fox loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2496609,"Martinsville loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2632303,"Martinsville loam-Urban land complex, 2 to 6 percent slopes, eroded"
NA,"111A","Urban land",2632320,"Miami silt loam-Urban land complex, 0 to 2 percent slopes, very gravelly substratum"
NA,"111A","Urban land",2632189,"Miami silt loam-Urban land complex, 6 to 12 percent slopes, eroded"
NA,"111A","Urban land",2496512,"Sleeth loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",250741,"Miamian-Urban land complex, gently sloping"
NA,"111A","Urban land",1067884,"Urban land-Miami complex, 2 to 6 percent slopes"
NA,"111A","Urban land",1479176,"Urban land-Cyclone complex, 0 to 1 percent slopes"
NA,"111A","Urban land",1091343,"Urban land-Wawaka complex, 0 to 2 percent slopes"
NA,"111A","Urban land",1091341,"Urban land-Miami complex, 6 to 12 percent slopes"
NA,"111A","Urban land",1068644,"Urban land-Miami complex, 12 to 18 percent slopes"
NA,"111A","Urban land",871284,"Urban land-Fox-Casco complex, 6 to 12 percent slopes"
NA,"111A","Urban land",243478,"Urban land-Miami complex, 6 to 12 percent slopes"
NA,"111A","Urban land",2632267,"Eel silt loam-Urban land complex, 0 to 2 percent slopes, frequently flooded, brief duration"
NA,"111A","Urban land",2632239,"Fincastle silt loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2496452,"Whitaker loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2496457,"Urban land-Whitaker loam complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2496474,"Crosby-Urban land-Treaty complex, fine-loamy subsoil, 0 to 2 percent slopes"
NA,"111A","Urban land",2496488,"Urban land-Sloan silty clay loam, sandy substratum, 0 to 2 percent slopes, frequently flooded, very brief duration"
NA,"111A","Urban land",2496494,"Urban land-Sloan silt loam complex, 0 to 2 percent slopes, frequently flooded, brief duration"
NA,"111A","Urban land",2496517,"Urban land-Sleeth loam complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2637547,"Urban land-Rensselaer silty clay loam complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2496569,"Urban land-Ockley loam complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2496589,"Urban land-Miami silt loam complex, 6 to 12 percent slopes, eroded"
NA,"111A","Urban land",2637685,"Urban land-Miami silt loam complex, 12 to 18 percent slopes, eroded"
NA,"111A","Urban land",289651,"Urban land-Alvin-Princeton complex, 2 to 6 percent slopes"
NA,"111A","Urban land",289652,"Urban land-Alvin-Princeton complex, 6 to 12 percent slopes"
NA,"111A","Urban land",289653,"Urban land-Fox complex, 0 to 2 percent slopes"
NA,"111A","Urban land",871288,"Urban land-Martinsville, sandy substratum, complex, 0 to 2 percent slopes"
NA,"111A","Urban land",871289,"Urban land-Ockley complex, 0 to 2 percent slopes"
NA,"111A","Urban land",871291,"Urban land-Nineveh complex, 0 to 2 percent slopes"
NA,"111A","Urban land",871292,"Urban land-Nineveh complex, 2 to 6 percent slopes"
NA,"111A","Urban land",871293,"Urban land-Sleeth complex, 0 to 2 percent slopes"
NA,"111A","Urban land",871295,"Urban land-Westland complex, 0 to 1 percent slopes"
NA,"111A","Urban land",871290,"Urban land-Miami complex, 6 to 12 percent slopes"
NA,"111A","Urban land",871286,"Urban land-Fincastle complex, 0 to 2 percent slopes"
NA,"111A","Urban land",871285,"Urban land-Cyclone complex, 0 to 1 percent slopes"
NA,"111A","Urban land",243480,"Urban land-Miami complex, gravelly substratum, 0 to 2 percent slopes"
NA,"111A","Urban land",243482,"Urban land-Miami complex, gravelly substratum, 2 to 6 percent slopes"
NA,"111A","Urban land",243484,"Urban land-Millsdale complex"
NA,"111A","Urban land",2496534,"Brookston silt loam, overwash-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2579182,"Brookston silty clay loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2632153,"Crosby silt loam, fine-loamy subsoil-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2632279,"Eel-Urban land-Beckville complex, 0 to 2 percent slopes, occasionally flooded, very brief duration"
NA,"111A","Urban land",2632222,"Kokomo silty clay loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2632265,"Genesee silt loam-Urban land complex, 0 to 2 percent slopes, frequently flooded, very brief duration"
NA,"111A","Urban land",2632309,"Miami silt loam-Urban land complex, 2 to 6 percent slopes, eroded"
NA,"111A","Urban land",2632217,"Ockley silt loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2632210,"Ockley silt loam-Urban land complex, 2 to 6 percent slopes, eroded"
NA,"111A","Urban land",2633990,"Patton silty clay loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2634026,"Urban land-Rensselaer clay loam complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2496482,"Shoals silt loam-Urban land complex, 0 to 2 percent slopes, frequently flooded, brief duration"
NA,"111A","Urban land",2637566,"Shoals silt loam-Urban land complex, 0 to 2 percent slopes, occasionally flooded, very brief duration"
NA,"111A","Urban land",250766,"Ockley-Urban land complex, gently sloping"
NA,"111A","Urban land",2637581,"Brookston-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2496572,"Ockley loam-Urban land complex, 2 to 6 percent slopes, eroded"
NA,"111A","Urban land",2496578,"Urban land-Miami silt loam complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2496582,"Urban land-Miami clay loam complex, 6 to 12 percent slopes, severely eroded"
NA,"111A","Urban land",2579209,"Hennepin loam-Urban land complex, 18 to 50 percent slopes"
NA,"111A","Urban land",2632175,"Westland clay loam-Urban land complex, 0 to 1 percent slopes"
NA,"111A","Urban land",2496595,"Miami clay loam-Urban land complex, 12 to 18 percent slopes, severely eroded"
NA,"111A","Urban land",2632159,"Whitaker-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2496603,"Urban land-Fox complex, 6 to 15 percent slopes, eroded"
NA,"111A","Urban land",245053,"Udorthents-Urban land complex, gently rolling"
NA,"111A","Urban land",2496485,"Sloan silty clay loam-Urban land complex, sandy substratum, 0 to 2 percent slopes, frequently flooded, very brief duration"
NA,"111A","Urban land",2718581,"Urban land-Miami clay loam complex, 2 to 6 percent slopes, severely eroded"
NA,"111A","Urban land",2579203,"Palms muck-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2496542,"Urban land-Crosby silt loam complex, fine-loamy subsoil, 0 to 2 percent slopes"
NA,"111A","Urban land",2633930,"Miami clay loam-Urban land complex, 6 to 12 percent slopes, severely eroded"
NA,"111A","Urban land",2494444,"Fox-Urban land complex, 2 to 6 percent slopes"
NA,"111A","Urban land",2496555,"Urban land-Fox loam complex, 2 to 6 percent slopes, eroded"
NA,"111A","Urban land",2633955,"Cyclone silty clay loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2632182,"Treaty silty clay loam-Urban land complex, 0 to 1 percent slopes"
NA,"111A","Urban land",2496447,"Urban land-Whitaker complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2632131,"Urban land-Gessie silt loam complex, 0 to 2 percent slopes, frequently flooded, brief duration"
NA,"111A","Urban land",2632165,"Westland silty clay loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2633945,"Urban land-Crosby-Miami silt loams complex, 2 to 4 percent slopes, eroded"
NA,"111A","Urban land",2636561,"Ockley silt loam-Urban land complex, loamy substratum, 0 to 2 percent slopes"
NA,"111A","Urban land",2636564,"Martinsville silt loam-Urban land complex, 2 to 6 percent slopes, eroded"
NA,"111A","Urban land",2636704,"Miami silt loam-Urban land complex, 12 to 18 percent slopes, eroded"
NA,"111A","Urban land",2637633,"Urban land-Hennepin loam complex, 18 to 50 percent slopes"
NA,"111A","Urban land",2637660,"Miami-Urban land complex, 18 to 24 percent slopes, eroded"
NA,"111A","Urban land",2638448,"Urban land-Fox loam complex, 0 to 2 percent slopes (Marion)"
NA,"111A","Urban land",2638584,"Urban land-Shoals silt loam complex, 0 to 2 percent slopes, frequently flooded, brief duration"
NA,"111A","Urban land",2579194,"Williamstown-Urban land-Crosby complex, 2 to 4 percent slopes"
NA,"111A","Urban land",2638596,"Urban land-Westland complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2632300,"Urban land-Martinsville loam complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2636699,"Genesee sandy loam-Urban land complex, 0 to 2 percent slopes, sandy substratum, frequently flooded, very brief duration"
NA,"111A","Urban land",2632317,"Miami silt loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2634049,"Crosby silt loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2636557,"Ockley silt loam-Urban land complex, loamy substratum, 2 to 6 percent slopes, eroded"
NA,"111A","Urban land",2636668,"Fox clay loam-Urban land complex, 6 to 12 percent slopes, severely eroded"
NA,"111A","Urban land",2496599,"Fox-Urban land complex, 6 to 15 percent slopes, eroded"
NA,"111A","Urban land",2632314,"Urban land-Miami silt loam complex, 2 to 6 percent slopes, eroded"
NA,"111A","Urban land",2632229,"Urban land-Houghton muck complex, 0 to 2 percent slopes, drained"
NA,"111A","Urban land",2496585,"Urban land-Miami clay loam complex, 2 to 6 percent slopes, severely eroded"
NA,"111A","Urban land",2636678,"Urban land-Fox clay loam complex, 8 to 18 percent slopes, severely eroded"
NA,"111A","Urban land",2636693,"Genesee loam-Urban land complex, 0 to 2 percent slopes, frequently flooded, brief duration"
NA,"111A","Urban land",2638590,"Urban land-Miami clay loam complex, 12 to 18 percent slopes, severely eroded"
NA,"111A","Urban land",2496491,"Sloan silt loam-Urban land complex, 0 to 2 percent slopes, frequently flooded, brief duration"
NA,"111A","Urban land",2632140,"Urban land-Fox loam complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2634029,"Miami clay loam-Urban land complex, 2 to 6 percent slopes, severely eroded"
NA,"111A","Urban land",2637540,"Fox-Urban land complex, 0 to 3 percent slopes"
NA,"111A","Urban land",2636589,"Miami-Urban land complex, 6 to 12 percent slopes, eroded (Boone)"
NA,"111A","Urban land",2636675,"Fox clay loam-Urban land complex, 8 to 18 percent slopes, severely eroded"
NA,"111A","Urban land",2636682,"Fox-Urban land complex, 6 to 12 percent slopes, eroded"
NA,"111A","Urban land",2637656,"Miami-Urban land complex, 12 to 18 percent slopes, severely eroded"
NA,"111A","Urban land",2637664,"Miami-Urban land complex, 6 to 12 percent slopes, severely eroded"
NA,"111A","Urban land",2637670,"Miami silt loam-Urban land complex, 18 to 25 percent slopes, eroded"
NA,"111A","Urban land",2638446,"Fox loam-Urban land complex, 0 to 2 percent slopes (Marion)"
NA,"111A","Urban land",2637579,"Urban land-Brookston complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2638548,"Westland-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2636696,"Urban land-Genesee loam complex, 0 to 2 percent slopes, frequently flooded, brief duration"
NA,"111A","Urban land",2639735,"Miami-Urban land complex, 0 to 6 percent slopes"
NA,"111A","Urban land",2634044,"Urban land-Westland silty clay loam complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2636541,"Cyclone-Urban land complex, 0 to 1 percent slopes"
NA,"111A","Urban land",2636671,"Urban land-Fox clay loam complex, 6 to 12 percent slopes, severely eroded"
NA,"111A","Urban land",2637595,"Genesee silt loam-Urban land complex, 0 to 2 percent slopes, frequently flooded, brief duration"
NA,"111A","Urban land",2637630,"Hennepin loam-Urban land complex, 25 to 50 percent slopes"
NA,"111A","Urban land",2636632,"Genesee-Urban land complex, 0 to 2 percent slopes, frequently flooded, brief duration"
NA,"111A","Urban land",2639733,"Urban land-Miami complex, 0 to 6 percent slopes"
NA,"111A","Urban land",2637666,"Miami silt loam-Urban land complex, 18 to 25 percent slopes"
NA,"111A","Urban land",2637705,"Urban land-Miami silt loam complex, 18 to 25 percent slopes"
NA,"111A","Urban land",2496575,"Urban land-Miami silt loam complex, 0 to 2 percent slopes, very gravelly substratum"
NA,"111A","Urban land",2633977,"Ockley loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2636629,"Urban land-Genesee complex, 0 to 2 percent slopes, frequently flooded, brief duration"
NA,"111A","Urban land",2633998,"Urban land-Patton silty clay loam complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2579237,"Urban land-Ockley silt loam complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2636712,"Urban land-Miami complex, 12 to 18 percent slopes, eroded"
NA,"111A","Urban land",2637560,"Sloan silty clay loam-Urban land complex, 0 to 2 percent slopes, frequently flooded, brief duration"
NA,"111A","Urban land",2638496,"Urban land-Fox complex, 6 to 12 percent slopes"
NA,"111A","Urban land",2639730,"Urban land-Treaty complex, 0 to 1 percent slopes"
NA,"111A","Urban land",2632259,"Urban land-Genesee silt loam complex, 0 to 2 percent slopes, frequently flooded, very brief duration"
NA,"111A","Urban land",2579227,"Urban land-Eel silt loam complex, 0 to 2 percent slopes, frequently flooded, brief duration"
NA,"111A","Urban land",2636714,"Ockley-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2637597,"Martinsville silt loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2637544,"Rensselaer clay loam-Urban land complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2579276,"Urban land-Mahalasville silty clay loam complex, 0 to 2 percent slopes"
NA,"111A","Urban land",2718528,"Urban land-Martinsville loam complex, 2 to 6 percent slopes, eroded"
NA,"111A","Urban land",2637569,"Sloan clay loam-Urban land complex, 0 to 2 percent slopes, frequently flooded, brief duration"
NA,"111A","Urban land",2637575,"Shoals silt loam-Urban land complex, 0 to 2 percent slopes, frequently flooded, very brief duration"
"R111AY002IN","111A","Wallkill",251093,"Wallkill silt loam, occasionally flooded"
"R111AY002IN","111A","Wallkill",250552,"Wallkill silt loam"
"R111AY002IN","111A","Wallkill",246083,"Wallkill silt loam"
"R111AY002IN","111A","Wallkill",248188,"Wallkill silty clay loam"
"R111AY002IN","111A","Wallkill",240246,"Wallkill complex"
"R111AY002IN","111A","Wallkill",239078,"Wallkill silt loam, undrained"
"R111AY002IN","111A","Wallkill",247264,"Wallkill silt loam"
"F111AY009IN","111A","Wapahani",251429,"Wapahani-Miamian clay loams, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Wapahani",243370,"Wapahani clay loam, 1 to 5 percent slopes, severely eroded"
"F111AY009IN","111A","Wapahani",243371,"Wapahani clay loam, 5 to 10 percent slopes, severely eroded"
"F111AY009IN","111A","Wapahani",251432,"Wapahani-Miamian clay loams, 12 to 18 percent slopes, severely eroded"
"R111AY002IN","111A","Warners",250553,"Warners silt loam"
"R111AY002IN","111A","Warners",246753,"Warners muck"
"R111AY017IN","111A","Warsaw",245065,"Warsaw silt loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Warsaw",250410,"Warsaw loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Warsaw",251096,"Warsaw silt loam, 0 to 3 percent slopes"
"R111AY017IN","111A","Warsaw",250820,"Warsaw silt loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Warsaw",250241,"Warsaw loam, 2 to 6 percent slopes"
"R111AY017IN","111A","Warsaw",250554,"Warsaw silt loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Warsaw",247265,"Warsaw silt loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Warsaw",245066,"Warsaw silt loam, 2 to 6 percent slopes"
"R111AY017IN","111A","Warsaw",246908,"Warsaw loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Warsaw",246909,"Warsaw-Fill land complex, nearly level"
"R111AY017IN","111A","Warsaw",884385,"Warsaw loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Warsaw",250240,"Warsaw loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Warsaw",246754,"Warsaw silt loam, 1 to 4 percent slopes"
"R111AY017IN","111A","Warsaw",248544,"Warsaw silt loam, 2 to 6 percent slopes"
"R111AY017IN","111A","Warsaw",249742,"Warsaw loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Warsaw",248543,"Warsaw silt loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Warsaw",246911,"Warsaw-Urban land complex, nearly level"
"R111AY017IN","111A","Warsaw",250555,"Warsaw silt loam, 2 to 6 percent slopes"
"R111AY017IN","111A","Warsaw Variant",248189,"Warsaw Variant silt loam, 0 to 2 percent slopes"
"F111AY004IN","111A","Washtenaw",240247,"Washtenaw complex"
"F111AY004IN","111A","Washtenaw",243730,"Washtenaw silt loam"
NA,"111A","Water",243882,"Water"
NA,"111A","Water",245064,"Water"
NA,"111A","Water",1131470,"Water"
NA,"111A","Water",246752,"Water"
NA,"111A","Water",247263,"Water"
NA,"111A","Water",247969,"Water"
NA,"111A","Water",248542,"Water"
NA,"111A","Water",249736,"Water"
NA,"111A","Water",250239,"Water"
NA,"111A","Water",251092,"Water"
NA,"111A","Water",883776,"Water"
"R111AY017IN","111A","Waupecan",251100,"Waupecan silt loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Wawaka",1083454,"Wawaka silt loam, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Wawaka",1083440,"Wawaka silt loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Wawaka",243368,"Urban land-Wawaka-Miami complex, 1 to 6 percent slopes"
"F111AY015IN","111A","Wawaka",284516,"Wawaka loam, 6 to 12 percent slopes, eroded"
"F111AY015IN","111A","Wawaka",1083463,"Wawaka silt loam, 6 to 12 percent slopes, eroded"
"F111AY015IN","111A","Wawaka",284547,"Wawaka silt loam, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Wawaka",1091604,"Urban land-Wawaka complex, 0 to 2 percent slopes"
"F111AY015IN","111A","Wawaka",1083532,"Wawaka silt loam, 12 to 18 percent slopes, eroded"
"F111AY015IN","111A","Wawaka",243374,"Wawaka silt loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Wawaka",243375,"Wawaka silt loam, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Wawaka",243376,"Wawaka silt loam, 6 to 12 percent slopes, eroded"
"F111AY014IN","111A","Waynetown",251103,"Waynetown silt loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Wea",2388542,"Wea silt loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Wea",245068,"Wea silt loam, 2 to 6 percent slopes"
"R111AY017IN","111A","Wea",250822,"Wea silt loam, 2 to 6 percent slopes"
"R111AY017IN","111A","Wea",248546,"Wea silt loam, 2 to 6 percent slopes"
"R111AY017IN","111A","Wea",250243,"Wea silt loam, 2 to 6 percent slopes"
"R111AY017IN","111A","Wea Variant",250056,"Wea Variant silt loam, 0 to 2 percent slopes"
"F111AY018IN","111A","Weikert",249688,"Shelocta-Cruze-Weikert association, steep"
"F111AY018IN","111A","Weikert",250057,"Weikert shaly silt loam, 35 to 70 percent slopes"
"F111AY020IN","111A","Wellrock",283439,"Stonehead-Wellrock silt loams, 6 to 15 percent slopes, eroded"
"R111AY016IN","111A","Westland",246757,"Westland silty clay loam, overwash"
